t,q1,q2,q3,q4,dq1,dq2,dq3,dq4,dq1_filt,dq2_filt,dq3_filt,dq4_filt,q1_des,q2_des,q3_des,q4_des,dq1_des,dq2_des,dq3_des,dq4_des,tau1,tau2,tau3,tau4,curr_cmd1,curr_cmd2,curr_cmd3,curr_cmd4,curr_meas1,curr_meas2,curr_meas3,curr_meas4
0.880164,0.266913,0.845223,0.311398,-1.287010,0.263789,0.000000,-0.215827,0.743406,0.279138,-0.002886,-0.212923,0.840199,0.269101,0.755565,0.377016,-1.227651,0.306609,-0.355911,-0.321415,1.023195,0.030586,-0.604839,-0.129285,-0.020937,12,-172,-75,-5,13,-147,-66,2
0.890099,0.268447,0.840621,0.309864,-1.273204,0.263789,0.000000,-0.167866,0.863310,0.275675,-0.045842,-0.185496,0.957037,0.272162,0.752003,0.373805,-1.217419,0.309643,-0.361220,-0.325005,1.036639,0.042320,-0.654711,-0.156398,-0.039751,14,-183,-81,-9,12,-175,-72,-36
0.900126,0.268447,0.831418,0.303728,-1.257864,0.263789,-0.071942,-0.167866,1.031175,0.251543,-0.141580,-0.203287,1.073296,0.275282,0.748354,0.370528,-1.206957,0.312626,-0.366557,-0.328562,1.050074,0.072773,-0.636339,-0.142303,-0.045972,21,-179,-78,-10,13,-183,-79,-37
0.910111,0.269981,0.820680,0.297592,-1.245592,0.239808,-0.167866,-0.191847,1.151080,0.229213,-0.273599,-0.246786,1.155362,0.278418,0.744667,0.367230,-1.196406,0.315516,-0.371849,-0.332035,1.063314,0.093744,-0.547175,-0.093864,-0.032272,26,-158,-67,-7,22,-181,-75,7
0.920103,0.269981,0.811476,0.292990,-1.233321,0.215827,-0.311751,-0.215827,1.247003,0.197477,-0.404553,-0.289958,1.210347,0.281585,0.740926,0.363896,-1.185716,0.318327,-0.377120,-0.335442,1.076423,0.128244,-0.466273,-0.050900,-0.019241,33,-140,-58,-4,26,-162,-70,5
0.930115,0.271515,0.809942,0.289922,-1.221049,0.191847,-0.407674,-0.263789,1.318945,0.174910,-0.463034,-0.317208,1.244686,0.284786,0.737123,0.360520,-1.174873,0.321060,-0.382376,-0.338784,1.089413,0.149596,-0.470846,-0.050168,-0.022802,38,-141,-58,-5,32,-137,-56,8
0.940108,0.276117,0.809942,0.288388,-1.210311,0.167866,-0.479616,-0.311751,1.318945,0.184192,-0.461079,-0.320454,1.251617,0.288007,0.733276,0.357118,-1.163922,0.323703,-0.387596,-0.342047,1.102227,0.138526,-0.502692,-0.067147,-0.028884,35,-148,-61,-6,37,-139,-58,-36
0.950119,0.280718,0.808408,0.286854,-1.201107,0.143885,-0.503597,-0.335732,1.294964,0.211841,-0.435292,-0.309036,1.229277,0.291261,0.729370,0.353678,-1.152824,0.326265,-0.392796,-0.345243,1.114910,0.119724,-0.516047,-0.077645,-0.028052,31,-151,-64,-6,37,-142,-61,-22
0.960086,0.288388,0.802272,0.283786,-1.190369,0.191847,-0.503597,-0.335732,1.247003,0.272843,-0.434084,-0.302007,1.203434,0.294525,0.725429,0.350222,-1.141650,0.328727,-0.397945,-0.348349,1.127380,0.067878,-0.494403,-0.069650,-0.021758,20,-147,-62,-4,30,-147,-61,5
0.970103,0.292990,0.793068,0.277651,-1.182699,0.239808,-0.503597,-0.335732,1.175060,0.324432,-0.472263,-0.322716,1.153013,0.297830,0.721417,0.346717,-1.130295,0.331113,-0.403089,-0.351394,1.139752,0.039084,-0.376973,-0.009771,0.009159,14,-120,-48,3,22,-146,-62,13
0.980131,0.294524,0.786932,0.273049,-1.176563,0.311751,-0.479616,-0.335732,1.103118,0.341703,-0.506477,-0.346140,1.079606,0.301162,0.717349,0.343178,-1.118804,0.333411,-0.408208,-0.354364,1.151970,0.043991,-0.264974,0.046498,0.041587,15,-95,-36,10,15,-124,-49,-9
0.990094,0.296058,0.783864,0.268447,-1.170427,0.335732,-0.455636,-0.335732,1.031175,0.337001,-0.511031,-0.369318,0.998281,0.304494,0.713257,0.339633,-1.107267,0.335602,-0.413260,-0.357236,1.163941,0.058392,-0.183685,0.088958,0.067975,19,-76,-26,16,13,-95,-37,7
1.000108,0.302194,0.785398,0.268447,-1.162757,0.383693,-0.431655,-0.335732,0.935252,0.356307,-0.460609,-0.353680,0.930983,0.307866,0.709094,0.336042,-1.095552,0.337711,-0.418305,-0.360041,1.175800,0.033378,-0.205884,0.073100,0.070786,13,-81,-30,16,18,-76,-24,15
1.010094,0.308330,0.785398,0.268447,-1.152020,0.407674,-0.407674,-0.311751,0.863310,0.388474,-0.393507,-0.316003,0.902028,0.311248,0.704891,0.332433,-1.083752,0.339720,-0.423301,-0.362757,1.187450,0.002649,-0.270670,0.034645,0.059817,6,-96,-39,14,10,-82,-24,15
1.020096,0.314466,0.783864,0.266913,-1.141282,0.431655,-0.383693,-0.311751,0.839329,0.425783,-0.334037,-0.280388,0.898396,0.314656,0.700633,0.328791,-1.071818,0.341637,-0.428268,-0.365394,1.198938,-0.030320,-0.320477,0.005252,0.051274,-1,-107,-45,12,3,-96,-37,13
1.030085,0.320602,0.782330,0.266913,-1.125942,0.455636,-0.335732,-0.263789,0.863310,0.463193,-0.283904,-0.236588,0.947064,0.318078,0.696330,0.325129,-1.059785,0.343454,-0.433193,-0.367944,1.210229,-0.063458,-0.433864,-0.057689,0.022205,-8,-133,-59,5,9,-108,-46,10
1.040094,0.323670,0.777728,0.265379,-1.109068,0.455636,-0.263789,-0.215827,0.911271,0.473128,-0.267928,-0.203653,1.035489,0.321524,0.691970,0.321433,-1.047616,0.345176,-0.438089,-0.370413,1.221356,-0.065223,-0.527172,-0.109440,-0.005539,-8,-154,-71,-1,-6,-133,-60,3
1.050100,0.328272,0.773126,0.263845,-1.092194,0.455636,-0.191847,-0.167866,1.007195,0.478054,-0.273723,-0.179871,1.140696,0.324986,0.687562,0.317715,-1.035340,0.346799,-0.442945,-0.372795,1.232289,-0.074394,-0.612647,-0.157421,-0.031984,-10,-173,-82,-7,-8,-155,-69,6
1.060117,0.329806,0.770058,0.260777,-1.076855,0.479616,-0.191847,-0.143885,1.127099,0.455037,-0.279846,-0.175756,1.235283,0.328468,0.683101,0.313969,-1.022942,0.348323,-0.447766,-0.375091,1.243040,-0.051633,-0.677888,-0.191604,-0.051610,-5,-188,-89,-11,-12,-174,-83,-3
1.070102,0.332874,0.766990,0.259243,-1.063049,0.455636,-0.215827,-0.143885,1.247003,0.429368,-0.285676,-0.171499,1.303659,0.331953,0.678606,0.310213,-1.010477,0.349740,-0.452531,-0.377292,1.253562,-0.037303,-0.727845,-0.220642,-0.065542,-2,-199,-96,-14,-3,-188,-90,-18
1.080118,0.334408,0.766990,0.259243,-1.047709,0.431655,-0.239808,-0.119904,1.342926,0.391888,-0.266320,-0.155224,1.363110,0.335462,0.674050,0.306423,-0.997870,0.351059,-0.457268,-0.379408,1.263915,-0.007837,-0.833102,-0.280260,-0.092497,4,-223,-109,-20,5,-198,-93,1
1.090094,0.335942,0.766990,0.257709,-1.033903,0.359712,-0.239808,-0.119904,1.414869,0.350322,-0.233400,-0.145314,1.400179,0.338971,0.669464,0.302628,-0.985210,0.352269,-0.461943,-0.381426,1.274027,0.023508,-0.914797,-0.325309,-0.111819,11,-241,-119,-24,4,-224,-111,2
1.100106,0.337476,0.763922,0.256175,-1.024699,0.311751,-0.239808,-0.119904,1.462830,0.309628,-0.219521,-0.140014,1.384037,0.342503,0.664816,0.298799,-0.972405,0.353379,-0.466591,-0.383359,1.283969,0.054750,-0.903721,-0.323160,-0.104940,18,-239,-119,-23,10,-242,-120,-59
1.110090,0.340544,0.757787,0.253107,-1.013961,0.263789,-0.239808,-0.143885,1.438849,0.284985,-0.242718,-0.150177,1.349531,0.346037,0.660135,0.294963,-0.959537,0.354380,-0.471182,-0.385194,1.293675,0.069246,-0.853942,-0.298809,-0.090990,21,-228,-113,-20,17,-234,-119,-5
1.120090,0.340544,0.750117,0.248505,-1.004757,0.215827,-0.263789,-0.143885,1.390888,0.247400,-0.298579,-0.181076,1.294497,0.349585,0.655400,0.291102,-0.946553,0.355277,-0.475734,-0.386938,1.303187,0.109676,-0.743291,-0.239173,-0.061694,29,-203,-100,-13,24,-229,-112,3
1.130079,0.346680,0.743981,0.245437,-0.997088,0.215827,-0.287770,-0.167866,1.294964,0.254145,-0.357296,-0.209673,1.219276,0.353138,0.650626,0.287229,-0.933489,0.356065,-0.480235,-0.388585,1.312474,0.090539,-0.626932,-0.177419,-0.029164,25,-176,-86,-6,28,-205,-97,-37
1.140090,0.349748,0.739379,0.243903,-0.987884,0.215827,-0.335732,-0.191847,1.223022,0.262404,-0.400758,-0.222329,1.150232,0.356706,0.645795,0.283330,-0.920304,0.356746,-0.484698,-0.390141,1.321566,0.090390,-0.556114,-0.141832,-0.008218,25,-161,-78,-1,26,-176,-85,8
1.150109,0.351282,0.734777,0.243903,-0.980214,0.215827,-0.383693,-0.215827,1.127099,0.258639,-0.431591,-0.212136,1.078146,0.360283,0.640917,0.279414,-0.907019,0.357318,-0.489116,-0.391600,1.330445,0.105413,-0.487329,-0.111031,0.013824,29,-145,-71,4,25,-158,-79,8
1.160108,0.352816,0.731709,0.242369,-0.974078,0.215827,-0.431655,-0.215827,1.031175,0.247960,-0.440106,-0.201322,0.997731,0.363858,0.636005,0.275492,-0.893672,0.357779,-0.493476,-0.392960,1.339085,0.123650,-0.413935,-0.074402,0.039072,33,-128,-63,9,28,-143,-69,20
1.170130,0.355884,0.724039,0.239301,-0.967942,0.215827,-0.455636,-0.215827,0.935252,0.246260,-0.471367,-0.203271,0.918750,0.367446,0.631037,0.271547,-0.880209,0.358130,-0.497797,-0.394223,1.347521,0.128127,-0.286680,-0.008079,0.075704,34,-100,-48,17,32,-129,-61,7
1.180114,0.358952,0.714835,0.234699,-0.960272,0.215827,-0.503597,-0.215827,0.863310,0.250083,-0.526044,-0.224994,0.859221,0.371023,0.626046,0.267606,-0.866715,0.358368,-0.502050,-0.395384,1.355698,0.130193,-0.145063,0.069266,0.113233,34,-68,-31,26,35,-102,-48,14
1.190114,0.366621,0.710233,0.231631,-0.951068,0.239808,-0.527578,-0.215827,0.791367,0.293729,-0.553583,-0.244573,0.828397,0.374607,0.621005,0.263646,-0.853118,0.358493,-0.506258,-0.396446,1.363660,0.083777,-0.078696,0.107447,0.132535,24,-53,-22,30,32,-71,-29,26
1.200104,0.372757,0.708699,0.230097,-0.938796,0.287770,-0.503597,-0.215827,0.791367,0.345506,-0.538092,-0.249026,0.841806,0.378188,0.615926,0.259681,-0.839456,0.358506,-0.510410,-0.397407,1.371384,0.043327,-0.109455,0.092560,0.126892,15,-60,-26,29,21,-51,-23,28
1.210073,0.377359,0.708699,0.230097,-0.921922,0.335732,-0.479616,-0.215827,0.815348,0.385747,-0.485749,-0.231775,0.917497,0.381762,0.610818,0.255715,-0.825748,0.358406,-0.514501,-0.398266,1.378860,0.017886,-0.247313,0.016841,0.091953,10,-91,-43,21,14,-61,-23,29
1.220118,0.381961,0.708699,0.228563,-0.901981,0.359712,-0.455636,-0.215827,0.911271,0.415848,-0.415484,-0.215155,1.049046,0.385361,0.605629,0.251710,-0.811860,0.358190,-0.518569,-0.399028,1.386158,-0.002866,-0.433267,-0.084085,0.042630,5,-133,-65,10,10,-89,-41,19
1.230103,0.385029,0.702563,0.225495,-0.882039,0.407674,-0.407674,-0.215827,1.055156,0.425184,-0.389173,-0.212514,1.203585,0.388936,0.600431,0.247722,-0.797983,0.357860,-0.522558,-0.399684,1.393175,-0.004233,-0.551379,-0.150454,0.007095,5,-159,-80,2,3,-130,-65,8
1.240080,0.389631,0.696427,0.219359,-0.859029,0.455636,-0.383693,-0.215827,1.223022,0.433586,-0.391341,-0.243016,1.384100,0.392505,0.595198,0.243732,-0.784049,0.357416,-0.526489,-0.400236,1.399948,-0.015299,-0.671469,-0.213190,-0.031678,3,-187,-94,-6,5,-160,-76,1
1.250089,0.394233,0.688757,0.213223,-0.836020,0.455636,-0.359712,-0.239808,1.438849,0.440756,-0.422693,-0.290963,1.565758,0.396079,0.589908,0.239724,-0.770004,0.356853,-0.530377,-0.400687,1.406502,-0.025834,-0.761808,-0.261035,-0.063744,1,-207,-105,-13,1,-188,-95,-39
1.260118,0.398835,0.684155,0.207087,-0.813010,0.455636,-0.359712,-0.287770,1.654677,0.446614,-0.444504,-0.345542,1.733571,0.399655,0.584570,0.235703,-0.755867,0.356173,-0.534217,-0.401034,1.412826,-0.035865,-0.872638,-0.319141,-0.099056,-2,-232,-118,-21,1,-210,-107,7
1.270091,0.403437,0.684155,0.204019,-0.793068,0.431655,-0.359712,-0.311751,1.846523,0.451214,-0.422031,-0.375189,1.855106,0.403203,0.579223,0.231702,-0.741746,0.355380,-0.537978,-0.401275,1.418871,-0.045642,-1.015176,-0.397746,-0.137050,-4,-257,-135,-30,-7,-233,-120,-56
1.280097,0.409573,0.684155,0.202485,-0.771592,0.431655,-0.359712,-0.359712,1.966428,0.466965,-0.374784,-0.375234,1.951425,0.406755,0.573822,0.227687,-0.727520,0.354466,-0.541693,-0.401411,1.424690,-0.071137,-1.195627,-0.503738,-0.184221,-9,-257,-159,-40,-5,-256,-130,-12
1.290096,0.414175,0.682621,0.197884,-0.754719,0.455636,-0.359712,-0.383693,2.062351,0.475874,-0.328726,-0.382058,1.988092,0.410294,0.568387,0.223673,-0.713247,0.353435,-0.545348,-0.401441,1.430257,-0.083421,-1.200000,-0.550620,-0.204603,-12,-257,-170,-45,-12,-256,-157,-63
1.300099,0.415709,0.678020,0.188680,-0.737845,0.455636,-0.359712,-0.407674,2.062351,0.455421,-0.311608,-0.429219,1.986036,0.413823,0.562914,0.219657,-0.698913,0.352285,-0.548946,-0.401366,1.435578,-0.061314,-1.200000,-0.543663,-0.205279,-7,-257,-168,-45,-13,-253,-170,-69
1.310117,0.417243,0.670350,0.174874,-0.725573,0.431655,-0.335732,-0.479616,2.014389,0.418987,-0.337768,-0.533625,1.924094,0.417347,0.557397,0.215637,-0.684505,0.351014,-0.552490,-0.401183,1.440655,-0.031227,-1.139029,-0.438425,-0.166567,-1,-257,-144,-36,-5,-255,-165,-36
1.320101,0.418777,0.661146,0.158000,-0.716369,0.407674,-0.335732,-0.575540,1.894485,0.375880,-0.400073,-0.688568,1.806632,0.420844,0.551863,0.211633,-0.670097,0.349629,-0.555962,-0.400894,1.445464,0.002545,-0.878649,-0.259812,-0.099262,6,-233,-104,-21,3,-258,-142,-6
1.330099,0.420311,0.658078,0.142660,-0.708699,0.359712,-0.359712,-0.695444,1.726619,0.332217,-0.429995,-0.849168,1.652984,0.424332,0.546288,0.207627,-0.655623,0.348123,-0.559378,-0.400498,1.450027,0.037087,-0.654398,-0.097637,-0.037408,14,-183,-68,-7,5,-233,-105,-17
1.340110,0.421845,0.656544,0.130388,-0.701029,0.311751,-0.383693,-0.839329,1.558754,0.291714,-0.425820,-0.975768,1.489915,0.427809,0.540671,0.203620,-0.641085,0.346495,-0.562738,-0.399994,1.454341,0.070257,-0.480249,0.030785,0.013183,21,-143,-39,4,13,-180,-69,-17
1.350099,0.423379,0.656544,0.121184,-0.693359,0.263789,-0.407674,-0.983214,1.366907,0.256347,-0.389249,-1.047299,1.334240,0.431262,0.535034,0.199628,-0.626538,0.344750,-0.566030,-0.399383,1.458390,0.100770,-0.369040,0.116369,0.049457,27,-118,-20,12,21,-141,-40,10
1.360098,0.426447,0.655010,0.115049,-0.687223,0.215827,-0.407674,-1.079137,1.175060,0.239162,-0.348439,-1.055520,1.183183,0.434700,0.529357,0.195637,-0.611935,0.342884,-0.569263,-0.398663,1.462187,0.111120,-0.269043,0.186280,0.083326,30,-96,-5,19,23,-117,-19,10
1.370107,0.431049,0.651942,0.107379,-0.681087,0.191847,-0.383693,-1.127099,1.007195,0.246534,-0.320621,-1.037371,1.046982,0.438122,0.523644,0.191651,-0.597282,0.340896,-0.572437,-0.397834,1.465729,0.098294,-0.153940,0.262767,0.119681,27,-70,13,27,30,-94,-5,17
1.380116,0.438719,0.645806,0.102777,-0.676486,0.215827,-0.335732,-1.103118,0.887290,0.292594,-0.327368,-0.980307,0.918318,0.441524,0.517898,0.187674,-0.582595,0.338786,-0.575548,-0.396897,1.469013,0.043602,-0.012102,0.345994,0.161360,15,-38,31,37,31,-65,9,26
1.390098,0.440252,0.636602,0.099709,-0.664214,0.263789,-0.311751,-0.983214,0.791367,0.309094,-0.378858,-0.892188,0.865829,0.444894,0.512138,0.183717,-0.567917,0.336563,-0.578588,-0.395853,1.472029,0.046920,0.050595,0.374270,0.176884,16,-24,38,40,18,-35,30,36
1.400103,0.438719,0.632000,0.099709,-0.650408,0.287770,-0.311751,-0.839329,0.767386,0.281995,-0.416259,-0.767941,0.875516,0.448250,0.506334,0.179762,-0.553174,0.334213,-0.581572,-0.394698,1.474792,0.093580,0.006191,0.336990,0.167030,26,-34,29,38,16,-22,34,38
1.410097,0.440252,0.625864,0.102777,-0.632000,0.263789,-0.359712,-0.671463,0.815348,0.255447,-0.454486,-0.607414,0.958549,0.451578,0.500507,0.175824,-0.538422,0.331746,-0.584488,-0.393436,1.477290,0.117250,-0.128395,0.237374,0.131405,31,-64,7,30,26,-31,26,36
1.420231,0.444854,0.621262,0.107379,-0.610524,0.263789,-0.407674,-0.455636,0.959233,0.255899,-0.477879,-0.425690,1.103491,0.454927,0.494570,0.171844,-0.523440,0.329121,-0.587380,-0.392044,1.479557,0.105416,-0.348976,0.082118,0.073230,29,-114,-28,17,29,-63,3,30
1.430107,0.450990,0.613592,0.116583,-0.585981,0.287770,-0.455636,-0.287770,1.103118,0.284785,-0.515044,-0.208968,1.298526,0.458164,0.488755,0.167979,-0.508818,0.326444,-0.590135,-0.390580,1.481507,0.067337,-0.626689,-0.122960,-0.003662,20,-176,-74,0,26,-113,-27,14
1.440114,0.454058,0.604388,0.124252,-0.558369,0.263789,-0.527578,-0.071942,1.342926,0.303878,-0.569770,-0.000859,1.532558,0.461416,0.482836,0.164079,-0.493985,0.323611,-0.592862,-0.388988,1.483222,0.056091,-0.914714,-0.340774,-0.087084,18,-241,-123,-19,17,-177,-73,5
1.450119,0.461728,0.590583,0.124252,-0.533825,0.263789,-0.623501,0.095923,1.630696,0.352382,-0.667471,0.124075,1.746723,0.464640,0.476891,0.160195,-0.479137,0.320658,-0.595523,-0.387287,1.484672,-0.001745,-1.036214,-0.449461,-0.130535,5,-257,-147,-28,19,-242,-123,-50
1.460119,0.467864,0.575243,0.124252,-0.512350,0.311751,-0.719425,0.215827,1.870504,0.402382,-0.795412,0.189110,1.907289,0.467831,0.470923,0.156331,-0.464285,0.317586,-0.598118,-0.385478,1.485858,-0.049444,-1.060987,-0.495969,-0.149422,-5,-257,-157,-32,6,-259,-148,-19
1.470119,0.469398,0.569107,0.125786,-0.492408,0.359712,-0.815348,0.287770,2.038370,0.412463,-0.857631,0.225274,2.010580,0.470991,0.464929,0.152486,-0.449421,0.314394,-0.600647,-0.383559,1.486781,-0.045161,-1.154889,-0.572947,-0.178666,-4,-257,-175,-39,-4,-261,-159,-55
1.480119,0.474000,0.569107,0.124252,-0.470932,0.383693,-0.839329,0.311751,2.158274,0.422330,-0.826352,0.216678,2.083514,0.474118,0.458910,0.148661,-0.434550,0.311081,-0.603110,-0.381532,1.487439,-0.062174,-1.200000,-0.679156,-0.220569,-8,-257,-198,-48,-2,-255,-172,-6
1.490120,0.477068,0.567573,0.122718,-0.452524,0.407674,-0.839329,0.287770,2.230217,0.419008,-0.753749,0.181915,2.107855,0.477212,0.452866,0.144855,-0.419671,0.307648,-0.605508,-0.379395,1.487832,-0.062021,-1.200000,-0.751738,-0.248152,-8,-257,-215,-54,-8,-256,-193,-23
1.500118,0.478602,0.566039,0.116583,-0.435651,0.407674,-0.791367,0.191847,2.206236,0.395765,-0.662158,0.097416,2.088822,0.480271,0.446801,0.141073,-0.404795,0.304097,-0.607838,-0.377150,1.487961,-0.041474,-1.200000,-0.774096,-0.257873,-3,-257,-220,-56,-15,-251,-213,-54
1.510121,0.483204,0.558369,0.102777,-0.421845,0.407674,-0.695444,0.023981,2.110313,0.386974,-0.615591,-0.071523,2.020743,0.483294,0.440709,0.137313,-0.389912,0.300424,-0.610103,-0.374795,1.487826,-0.049609,-1.200000,-0.666865,-0.221281,-5,-257,-196,-48,-29,-250,-216,-54
1.520119,0.487806,0.546097,0.082835,-0.412641,0.383693,-0.623501,-0.167866,1.966428,0.387557,-0.636578,-0.326698,1.891867,0.486279,0.434598,0.133577,-0.375038,0.296634,-0.612301,-0.372333,1.487426,-0.062789,-1.041667,-0.419894,-0.134329,-8,-257,-140,-29,6,-256,-197,-45
1.530078,0.487806,0.533825,0.061359,-0.403437,0.359712,-0.575540,-0.431655,1.822543,0.356903,-0.696418,-0.625474,1.736823,0.489214,0.428490,0.129882,-0.360227,0.292740,-0.614424,-0.369772,1.486765,-0.028096,-0.651960,-0.134238,-0.034806,-1,-182,-76,-7,-20,-258,-138,-28
1.540076,0.489340,0.529223,0.041417,-0.394233,0.311751,-0.551559,-0.743406,1.630696,0.322229,-0.713425,-0.914235,1.578482,0.492121,0.422336,0.126198,-0.345368,0.288713,-0.616488,-0.367094,1.485838,-0.002291,-0.350123,0.101671,0.046575,5,-114,-24,11,-13,-181,-76,-38
1.550118,0.490874,0.530757,0.027612,-0.386563,0.287770,-0.551559,-1.031175,1.462830,0.287919,-0.654283,-1.124800,1.418558,0.494999,0.416135,0.122526,-0.330452,0.284549,-0.618494,-0.364296,1.484641,0.023280,-0.181364,0.251518,0.100146,10,-76,10,23,6,-109,-23,13
1.560119,0.490874,0.530757,0.018408,-0.378893,0.239808,-0.551559,-1.247003,1.294964,0.244299,-0.566455,-1.234786,1.270478,0.497824,0.409940,0.118897,-0.315612,0.280285,-0.620425,-0.361402,1.483185,0.064201,-0.081856,0.344961,0.136175,19,-53,31,31,10,-76,20,22
1.570112,0.493942,0.530757,0.004602,-0.371223,0.239808,-0.527578,-1.414869,1.127099,0.223127,-0.468442,-1.312441,1.141352,0.500603,0.403731,0.115301,-0.300799,0.275907,-0.622286,-0.358402,1.481467,0.071134,0.025653,0.443506,0.173601,21,-29,53,40,18,-54,28,30
1.580078,0.497010,0.523087,0.000000,-0.360485,0.215827,-0.479616,-1.462830,1.007195,0.217117,-0.433518,-1.290854,1.058470,0.503330,0.397520,0.111744,-0.286044,0.271424,-0.624077,-0.355305,1.479492,0.069049,0.087973,0.487177,0.192877,20,-15,63,44,21,-28,50,39
1.590114,0.500078,0.515418,0.000000,-0.345146,0.191847,-0.455636,-1.390888,0.959233,0.220686,-0.439241,-1.174634,1.046782,0.506031,0.391248,0.108194,-0.271207,0.266793,-0.625812,-0.352079,1.477240,0.061406,0.036978,0.444221,0.180792,18,-27,53,41,20,-12,65,44
1.600114,0.501612,0.506214,0.001534,-0.325204,0.191847,-0.407674,-1.199041,0.983214,0.217444,-0.481167,-0.998659,1.115561,0.508675,0.384982,0.104690,-0.256447,0.262062,-0.627474,-0.348758,1.474734,0.067683,-0.088360,0.340441,0.145481,20,-55,30,33,18,-24,50,40
1.610075,0.503146,0.495476,0.006136,-0.305262,0.191847,-0.407674,-0.935252,1.055156,0.210375,-0.553732,-0.776366,1.227117,0.511262,0.378723,0.101233,-0.241770,0.257236,-0.629062,-0.345346,1.471979,0.075032,-0.232738,0.213252,0.102593,21,-88,1,24,20,-55,28,31
1.620119,0.503146,0.484738,0.015340,-0.282252,0.191847,-0.503597,-0.623501,1.199041,0.189304,-0.638876,-0.507250,1.379959,0.513821,0.372397,0.097782,-0.227001,0.252254,-0.630596,-0.341799,1.468939,0.099726,-0.459937,0.019625,0.036153,27,-139,-42,9,20,-86,-14,24
1.630083,0.501612,0.464796,0.019942,-0.254641,0.167866,-0.647482,-0.335732,1.390888,0.149245,-0.798386,-0.268385,1.582161,0.516309,0.366107,0.094394,-0.212380,0.247198,-0.632052,-0.338176,1.465664,0.143520,-0.596186,-0.133257,-0.019323,36,-170,-76,-3,26,-137,-41,7
1.640084,0.503146,0.438719,0.023010,-0.223961,0.143885,-0.887290,-0.071942,1.654677,0.125542,-1.038842,-0.079051,1.822346,0.518755,0.359779,0.091031,-0.197741,0.242011,-0.633445,-0.334437,1.462120,0.155991,-0.653262,-0.249927,-0.064699,39,-182,-102,-13,35,-172,-76,8
1.650081,0.504680,0.423379,0.026078,-0.199418,0.119904,-1.127099,0.095923,1.918466,0.113548,-1.222727,0.065417,2.017019,0.521148,0.353440,0.087707,-0.183143,0.236712,-0.634771,-0.330595,1.458319,0.162968,-0.730213,-0.356744,-0.104530,40,-200,-126,-22,40,-194,-102,3
1.660073,0.509282,0.421845,0.029146,-0.174874,0.095923,-1.270984,0.239808,2.134293,0.134084,-1.247512,0.171408,2.168811,0.523487,0.347090,0.084423,-0.168590,0.231305,-0.636029,-0.326652,1.454264,0.133486,-0.976680,-0.549213,-0.173376,34,-255,-169,-37,40,-202,-127,-52
1.670103,0.513884,0.420311,0.032214,-0.150330,0.119904,-1.294964,0.335732,2.278178,0.172494,-1.174854,0.245834,2.282731,0.525779,0.340705,0.081167,-0.154025,0.225765,-0.637225,-0.322592,1.449937,0.095104,-1.200000,-0.754834,-0.245908,26,-257,-215,-54,33,-254,-168,-10
1.680094,0.520019,0.418777,0.029146,-0.127320,0.143885,-1.247003,0.359712,2.398082,0.230828,-1.049542,0.246279,2.352542,0.528006,0.334333,0.077964,-0.139562,0.220137,-0.638350,-0.318446,1.445373,0.036639,-1.200000,-0.901532,-0.298203,13,-257,-248,-65,26,-256,-213,-52
1.690085,0.527689,0.417243,0.016874,-0.108913,0.215827,-1.127099,0.263789,2.446044,0.308722,-0.902664,0.128669,2.353487,0.530177,0.327950,0.074804,-0.125145,0.214399,-0.639408,-0.314198,1.440555,-0.041901,-1.200000,-0.919296,-0.305962,-4,-257,-252,-67,11,-253,-244,-64
1.700102,0.532291,0.412641,-0.003068,-0.093573,0.311751,-0.959233,0.071942,2.398082,0.367575,-0.779139,-0.111725,2.288494,0.532296,0.321540,0.071678,-0.110740,0.208537,-0.640403,-0.309840,1.435473,-0.090426,-1.200000,-0.801807,-0.267811,-15,-257,-226,-58,-3,-253,-247,-64
