t,q1,q2,q3,q4,dq1,dq2,dq3,dq4,q1_des,q2_des,q3_des,q4_des,dq1_des,dq2_des,dq3_des,dq4_des,s1,s2,s3,s4,tau1,tau2,tau3,tau4,sat1,sat2,sat3,sat4,mL_hat,b1_hat,b2_hat,b3_hat,b4_hat
4.770000,-0.736853,-1.042418,0.948955,0.674200,4.800000,-4.800000,2.390716,4.800000,-0.784095,-0.949170,0.849170,0.535813,0.045223,0.028790,-0.028790,0.014395,4.990987,-5.295027,3.417351,8.245284,-1.200000,1.200000,-1.200000,-1.200000,1,1,1,1,2.000000,0.551296,0.808855,1.000000,1.000000
4.780000,-0.736853,-1.042418,0.948955,0.674200,4.800000,-4.800000,2.390716,4.800000,-0.783604,-0.948858,0.848858,0.535969,0.053061,0.033780,-0.033780,0.016890,4.980691,-5.301582,3.425470,8.238878,-1.200000,1.200000,-1.200000,-1.200000,1,1,1,1,2.000000,0.556062,0.821961,1.000000,1.000000
4.790000,-0.736853,-1.042418,0.948955,0.674200,4.800000,-4.800000,2.390716,4.800000,-0.783034,-0.948495,0.848495,0.536151,0.060894,0.038767,-0.038767,0.019383,4.970009,-5.308382,3.434084,8.231850,-1.200000,1.200000,-1.200000,-1.200000,1,1,1,1,2.000000,0.560562,0.835257,1.000000,1.000000
4.800000,-0.714305,-1.069252,0.959781,0.722200,0.213427,-0.928717,0.031108,4.800000,-0.782386,-0.948082,0.848082,0.536357,0.068722,0.043749,-0.043749,0.021875,0.485110,-1.578313,1.191846,9.424202,-1.200000,1.200000,-1.200000,-1.200000,1,1,1,1,2.000000,0.564787,0.848751,1.000000,1.000000
4.810000,-0.714305,-1.069252,0.959781,0.722200,0.213427,-0.928717,0.031108,4.800000,-0.781660,-0.947620,0.847620,0.536588,0.076542,0.048728,-0.048728,0.024364,0.473658,-1.585604,1.201448,9.415932,-1.200000,1.200000,-1.200000,-1.200000,1,1,1,1,2.000000,0.565446,0.853877,1.000000,1.000000
4.820000,-0.735392,-1.061961,0.973370,0.688703,-3.904232,2.431051,0.768241,-4.800000,-0.780855,-0.947108,0.847108,0.536844,0.084354,0.053702,-0.053702,0.026851,-3.761270,1.803085,2.084566,-1.030392,1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,2.000000,0.566062,0.859085,1.000000,1.000000
4.830000,-0.735392,-1.061961,0.973370,0.688703,-3.904232,2.431051,0.768241,-4.800000,-0.779972,-0.946546,0.846546,0.537125,0.092159,0.058670,-0.058670,0.029335,-3.773487,1.795307,2.095153,-1.039900,1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,2.000000,0.563374,0.853423,1.000000,0.980579
4.840000,-0.782710,-1.019777,0.969281,0.640703,-4.800000,4.800000,-1.058270,-4.800000,-0.779012,-0.945934,0.845934,0.537431,0.099954,0.063632,-0.063632,0.031816,-4.918443,4.367153,0.238828,-2.250025,1.200000,-1.200000,-0.846178,1.200000,1,1,0,1,2.000000,0.560907,0.847716,1.000000,0.961028
4.850000,-0.782710,-1.019777,0.969281,0.640703,-4.800000,4.800000,-1.058270,-4.800000,-0.777973,-0.945273,0.845273,0.537762,0.107739,0.068589,-0.068589,0.034294,-4.931420,4.358892,0.250395,-2.260767,1.200000,-1.200000,-0.974137,1.200000,1,1,0,1,2.000000,0.563820,0.838265,1.000000,0.932341
4.860000,-0.804973,-0.979494,0.929240,0.684085,-0.233560,3.099386,-4.180865,4.800000,-0.776857,-0.944563,0.844563,0.538117,0.115513,0.073538,-0.073538,0.036769,-0.489654,2.851190,-3.260557,8.412423,1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,2.000000,0.567060,0.828651,1.000000,0.903638
4.870000,-0.785058,-0.960653,0.888952,0.732085,3.738288,0.921042,-3.912543,4.800000,-0.775663,-0.943803,0.843803,0.538497,0.123276,0.078480,-0.078480,0.039240,3.568037,0.758311,-3.382569,9.600451,-1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,2.000000,0.567687,0.825113,0.984996,1.000000
4.880000,-0.785058,-0.960653,0.888952,0.732085,3.738288,0.921042,-3.912543,4.800000,-0.774392,-0.942993,0.842993,0.538902,0.131026,0.083414,-0.083414,0.041707,3.553929,0.749330,-3.369541,9.587866,-1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,2.000000,0.564650,0.824496,0.976033,1.000000
4.890000,-0.738078,-0.980979,0.900040,0.688326,4.800000,-3.939034,2.912914,-4.800000,-0.773043,-0.942134,0.842134,0.539331,0.138763,0.088339,-0.088339,0.044170,4.836059,-4.221597,3.580314,-1.119284,-1.200000,1.200000,-1.200000,1.200000,1,1,1,1,2.000000,0.561374,0.823853,0.966885,1.000000
4.900000,-0.738078,-0.980979,0.900040,0.688326,4.800000,-3.939034,2.912914,-4.800000,-0.771616,-0.941226,0.841226,0.539785,0.146486,0.093256,-0.093256,0.046628,4.821204,-4.231054,3.594311,-1.133092,-1.200000,1.200000,-1.200000,1.200000,1,1,1,1,1.977305,0.562246,0.829817,0.978832,0.979401
4.910000,-0.715227,-1.028534,0.942505,0.640326,0.306971,-4.800000,4.800000,-4.800000,-0.770113,-0.940269,0.840269,0.540264,0.154195,0.098164,-0.098164,0.049082,0.427205,-5.339489,5.920525,-2.347510,-1.200000,1.200000,-1.200000,1.200000,1,1,1,1,1.954392,0.562757,0.835995,0.991078,0.958626
4.920000,-0.734797,-1.050738,0.947971,0.684224,-3.758425,-0.458941,-0.643647,4.800000,-0.768533,-0.939263,0.839263,0.540767,0.161888,0.103061,-0.103061,0.051531,-3.751633,-1.119377,0.546498,8.334901,1.200000,0.673546,-1.200000,-1.200000,1,0,1,1,1.944384,0.563014,0.850398,1.000000,0.929840
4.930000,-0.781868,-1.033814,0.928641,0.732224,-4.800000,3.446431,-2.992244,4.800000,-0.766875,-0.938208,0.838208,0.541294,0.169566,0.107949,-0.107949,0.053974,-5.044529,2.860451,-1.979963,9.519269,1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,2.000000,0.562886,0.854094,1.000000,1.000000
4.940000,-0.781868,-1.033814,0.928641,0.732224,-4.800000,3.446431,-2.992244,4.800000,-0.765141,-0.937104,0.837104,0.541846,0.177226,0.112825,-0.112825,0.056413,-5.060859,2.850055,-1.964048,9.503032,1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,2.000000,0.569054,0.845713,0.989979,1.000000
4.950000,-0.803402,-0.991915,0.915001,0.698072,-0.102384,4.800000,-1.623057,-4.800000,-0.763331,-0.935952,0.835952,0.542422,0.184868,0.117691,-0.117691,0.058845,-0.487608,4.402494,-0.714870,-0.967611,1.200000,-1.200000,1.200000,1.200000,1,1,1,1,2.000000,0.575655,0.837215,0.979881,1.000000
4.960000,-0.782580,-0.967620,0.918905,0.650072,3.766374,0.518868,2.046251,-4.800000,-0.761444,-0.934750,0.834750,0.543023,0.192492,0.122544,-0.122544,0.061272,3.468200,0.231974,3.010342,-2.185052,-1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,2.000000,0.576594,0.828465,0.976635,0.981459
4.970000,-0.735587,-0.981134,0.933466,0.683334,4.800000,-3.191659,2.640433,4.800000,-0.759481,-0.933501,0.833501,0.543648,0.200097,0.127386,-0.127386,0.063693,4.719376,-3.557211,3.767474,8.228457,-1.200000,1.200000,-1.200000,-1.200000,1,1,1,1,2.000000,0.571423,0.828132,0.991147,0.952890
4.980000,-0.735587,-0.981134,0.933466,0.683334,4.800000,-3.191659,2.640433,4.800000,-0.757442,-0.932203,0.832203,0.544297,0.207681,0.132214,-0.132214,0.066107,4.701597,-3.568530,3.785283,8.209817,-1.200000,1.200000,-1.200000,-1.200000,1,1,1,1,2.000000,0.569521,0.834634,1.000000,1.000000
4.990000,-0.712573,-1.024152,0.959148,0.731334,0.287447,-5.031685,2.421519,4.800000,-0.755328,-0.930856,0.830856,0.544970,0.215245,0.137029,-0.137029,0.068515,0.285972,-5.635190,3.841463,9.390582,-1.200000,1.200000,-1.200000,-1.200000,1,1,1,1,2.000000,0.567208,0.841358,1.000000,1.000000
5.000000,-0.733044,-1.058200,0.996160,0.698491,-3.872064,-1.705299,3.132649,-4.800000,-0.753137,-0.929462,0.829462,0.545667,0.222788,0.141831,-0.141831,0.070916,-3.994387,-2.490820,4.941463,-1.050327,1.200000,1.200000,-1.200000,1.200000,1,1,1,1,2.000000,0.567205,0.858362,1.000000,1.000000
5.010000,-0.733044,-1.058200,0.996160,0.698491,-3.872064,-1.705299,3.132649,-4.800000,-0.750872,-0.928020,0.828020,0.546388,0.230308,0.146619,-0.146619,0.073309,-4.013234,-2.502818,4.960673,-1.070749,1.200000,1.200000,-1.200000,1.200000,1,1,1,1,2.000000,0.569648,0.868145,1.000000,0.980308
5.020000,-0.780331,-1.052544,1.014599,0.650491,-4.800000,2.437447,0.781563,-4.800000,-0.748531,-0.926530,0.826530,0.547133,0.237805,0.151391,-0.151391,0.075696,-5.196801,1.655987,2.813644,-2.291761,1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,2.000000,0.572481,0.878125,1.000000,0.960343
5.030000,-0.801980,-1.008318,0.982909,0.694123,-0.112766,4.800000,-3.842782,4.800000,-0.746116,-0.924992,0.824992,0.547902,0.245278,0.156149,-0.156149,0.078074,-0.637366,4.227223,-2.107462,8.377451,1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,2.000000,0.582792,0.871655,1.000000,0.931601
5.040000,-0.780223,-0.972777,0.944135,0.742123,3.966029,2.563860,-3.910146,4.800000,-0.743626,-0.923407,0.823407,0.548695,0.252727,0.160891,-0.160891,0.080446,3.530315,2.156119,-2.541978,9.555265,-1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,2.000000,0.584463,0.859549,0.981714,1.000000
5.050000,-0.780223,-0.972777,0.944135,0.742123,3.966029,2.563860,-3.910146,4.800000,-0.741061,-0.921774,0.821774,0.549511,0.260151,0.165617,-0.165617,0.082808,3.510070,2.143230,-2.520927,9.532495,-1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,2.000000,0.576772,0.855153,0.964325,1.000000
5.060000,-0.732768,-0.977487,0.954549,0.698547,4.800000,-2.469108,2.833362,-4.800000,-0.738423,-0.920095,0.820095,0.550351,0.267548,0.170326,-0.170326,0.085163,4.560726,-2.926395,4.348231,-1.180264,-1.200000,1.200000,-1.200000,1.200000,1,1,1,1,2.000000,0.568770,0.850646,0.946815,1.000000
5.070000,-0.710610,-1.020540,0.998207,0.650547,0.195009,-4.800000,4.800000,-4.800000,-0.735711,-0.918368,0.818368,0.551214,0.274919,0.175019,-0.175019,0.087509,0.045594,-5.485877,6.773414,-2.404195,-0.076346,1.200000,-1.200000,1.200000,0,1,1,1,1.984139,0.563314,0.857337,0.979750,0.978639
5.080000,-0.731683,-1.041995,1.004191,0.694278,-3.938273,-0.278799,-0.588418,4.800000,-0.732925,-0.916594,0.816594,0.552101,0.282262,0.179694,-0.179694,0.089847,-4.214325,-1.085497,1.467243,8.264586,1.200000,0.637256,-1.200000,-1.200000,1,0,1,1,1.987704,0.563280,0.876150,1.000000,0.949839
5.090000,-0.731683,-1.041995,1.004191,0.694278,-3.938273,-0.278799,-0.588418,4.800000,-0.730065,-0.914774,0.814774,0.553011,0.289577,0.184350,-0.184350,0.092175,-4.235936,-1.099256,1.490102,8.239504,1.200000,0.686354,-1.200000,-1.200000,1,0,1,1,2.000000,0.569097,0.880528,1.000000,1.000000
5.100000,-0.770011,-1.021973,0.985505,0.742278,-3.741385,3.858654,-2.918889,4.800000,-0.727133,-0.912907,0.812907,0.553944,0.296863,0.188989,-0.188989,0.094494,-4.252635,3.124336,-1.003919,9.413851,1.200000,-1.200000,-1.200000,-1.200000,1,1,1,1,2.000000,0.575401,0.885037,1.000000,1.000000
5.110000,-0.781268,-0.976713,0.972875,0.708386,0.894171,4.800000,-1.382311,-4.800000,-0.724128,-0.910994,0.810994,0.554901,0.304119,0.193608,-0.193608,0.096804,0.304353,4.277800,0.430101,-1.059680,-1.042001,-1.200000,-1.200000,1.200000,0,1,1,1,2.000000,0.586272,0.873566,0.990388,1.000000
5.120000,-0.750898,-0.940840,0.958429,0.660386,4.671013,2.628287,-1.488972,-4.800000,-0.721051,-0.909035,0.809035,0.555881,0.311345,0.198209,-0.198209,0.099104,4.210433,2.271056,0.203178,-2.286469,-1.200000,-1.200000,0.354074,1.200000,1,1,0,1,1.985884,0.585374,0.862397,0.994285,0.980182
5.130000,-0.750898,-0.940840,0.958429,0.660386,4.671013,2.628287,-1.488972,-4.800000,-0.717901,-0.907030,0.807030,0.556883,0.318540,0.202789,-0.202789,0.101394,4.187491,2.256451,0.227808,-2.313822,-1.200000,-1.200000,0.114868,1.200000,1,1,0,1,2.000000,0.575678,0.858340,0.996004,0.951447
5.140000,-0.726639,-0.920723,0.913834,0.703652,0.690272,1.155364,-4.657396,4.800000,-0.714680,-0.904980,0.804980,0.557908,0.325703,0.207349,-0.207349,0.103675,0.304775,0.869300,-3.361506,8.339908,-1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,2.000000,0.565554,0.854145,0.997960,0.922684
5.150000,-0.742094,-0.926215,0.877918,0.751652,-3.312595,-1.921317,-2.727941,4.800000,-0.711387,-0.902883,0.802883,0.558957,0.332834,0.211888,-0.211888,0.105944,-3.798960,-2.249865,-1.765709,9.511436,1.200000,1.200000,1.200000,-1.200000,1,1,1,1,2.000000,0.564967,0.852902,0.976179,1.000000
5.160000,-0.742094,-0.926215,0.877918,0.751652,-3.312595,-1.921317,-2.727941,4.800000,-0.708024,-0.900742,0.800742,0.560027,0.339931,0.216407,-0.216407,0.108203,-3.822877,-2.265091,-1.739776,9.482408,1.200000,1.200000,1.200000,-1.200000,1,1,1,1,2.000000,0.574205,0.856598,0.967684,1.000000
5.170000,-0.787868,-0.969319,0.898221,0.707956,-4.800000,-4.800000,3.233691,-4.800000,-0.704589,-0.898555,0.798555,0.561121,0.346994,0.220903,-0.220903,0.110452,-5.563389,-5.374724,4.451249,-1.239562,1.200000,1.200000,-1.200000,1.200000,1,1,1,1,2.000000,0.583959,0.860491,0.959088,1.000000
5.180000,-0.810628,-1.009312,0.937996,0.659956,-0.289058,-3.344511,4.592139,-4.800000,-0.701084,-0.896324,0.796324,0.562236,0.354022,0.225378,-0.225378,0.112689,-1.190799,-4.134832,6.234237,-2.469692,1.200000,1.200000,-1.200000,1.200000,1,1,1,1,1.974543,0.605194,0.875936,0.986186,0.977933
5.190000,-0.810628,-1.009312,0.937996,0.659956,-0.289058,-3.344511,4.592139,-4.800000,-0.697509,-0.894048,0.794048,0.563374,0.361015,0.229829,-0.229829,0.114915,-1.215668,-4.150664,6.261450,-2.500369,1.200000,1.200000,-1.200000,1.200000,1,1,1,1,1.997658,0.610563,0.892275,1.000000,0.949157
5.200000,-0.790821,-1.016258,0.941455,0.703738,3.784045,1.095370,-0.846311,4.800000,-0.693864,-0.891727,0.791727,0.564534,0.367972,0.234258,-0.234258,0.117129,2.931286,0.238457,0.885225,8.162960,-1.200000,-1.200000,-1.200000,-1.200000,1,1,1,1,2.000000,0.616195,0.909006,1.000000,0.920408
5.210000,-0.790821,-1.016258,0.941455,0.703738,3.784045,1.095370,-0.846311,4.800000,-0.690149,-0.889363,0.789363,0.565717,0.374892,0.238664,-0.238664,0.119332,2.905794,0.222228,0.913277,8.131200,-1.200000,-1.200000,-1.200000,-1.200000,1,1,1,1,2.000000,0.603697,0.907984,1.000000,1.000000
5.220000,-0.790821,-1.016258,0.941455,0.703738,3.784045,1.095370,-0.846311,4.800000,-0.686366,-0.886954,0.786954,0.566921,0.381775,0.243045,-0.243045,0.121523,2.879994,0.205804,0.941745,8.098902,-1.200000,-1.200000,-1.200000,-1.200000,1,1,1,1,2.000000,0.590937,0.907014,1.000000,1.000000
5.230000,-0.743701,-0.983838,0.920035,0.751738,4.800000,4.800000,-3.142129,4.800000,-0.682514,-0.884502,0.784502,0.568147,0.388619,0.247403,-0.247403,0.123701,4.105448,4.055919,-1.539396,9.266070,-1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,2.000000,0.577919,0.906098,1.000000,1.000000
5.240000,-0.743701,-0.983838,0.920035,0.751738,4.800000,4.800000,-3.142129,4.800000,-0.678594,-0.882006,0.782006,0.569395,0.395425,0.251735,-0.251735,0.125868,4.079041,4.039108,-1.510107,9.232707,-1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,2.000000,0.563661,0.891009,0.987664,1.000000
5.250000,-0.743701,-0.983838,0.920035,0.751738,4.800000,4.800000,-3.142129,4.800000,-0.674606,-0.879467,0.779467,0.570665,0.402191,0.256043,-0.256043,0.128021,4.052334,4.022106,-1.480410,9.198817,-1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,2.000000,0.548957,0.875642,0.975341,1.000000
5.260000,-0.721995,-0.953323,0.915073,0.715490,0.135407,2.054011,-0.165932,-4.800000,-0.670550,-0.876885,0.776885,0.571955,0.408917,0.260325,-0.260325,0.130162,-0.530735,1.411500,1.476272,-1.341789,1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,2.000000,0.533808,0.859998,0.963041,1.000000
5.270000,-0.721995,-0.953323,0.915073,0.715490,0.135407,2.054011,-0.165932,-4.800000,-0.666427,-0.874261,0.774261,0.573268,0.415602,0.264580,-0.264580,0.132290,-0.558033,1.394122,1.506773,-1.376723,1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,1.993793,0.535576,0.855464,0.975163,0.976799
5.280000,-0.721995,-0.953323,0.915073,0.715490,0.135407,2.054011,-0.165932,-4.800000,-0.662238,-0.871594,0.771594,0.574601,0.422245,0.268810,-0.268810,0.134405,-0.585623,1.376557,1.537672,-1.412175,1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,1.987667,0.537511,0.850864,0.987765,0.953235
5.290000,-0.742719,-0.956351,0.933781,0.667490,-3.791822,-2.231107,3.535096,-4.800000,-0.657983,-0.868885,0.768885,0.575956,0.428846,0.273012,-0.273012,0.136506,-4.644348,-2.941448,5.457069,-2.648140,1.200000,1.200000,-1.200000,1.200000,1,1,1,1,1.981625,0.539622,0.846201,1.000000,0.929314
5.300000,-0.756349,-0.984458,0.939341,0.710748,0.568781,-3.709531,0.361596,4.800000,-0.653661,-0.866134,0.766134,0.577331,0.435405,0.277187,-0.277187,0.138594,-0.380063,-4.578339,2.370854,7.996829,1.200000,1.200000,-1.200000,-1.200000,1,1,1,1,2.000000,0.559419,0.856648,1.000000,0.900821
5.310000,-0.756349,-0.984458,0.939341,0.710748,0.568781,-3.709531,0.361596,4.800000,-0.649275,-0.863341,0.763341,0.578728,0.441919,0.281335,-0.281335,0.140667,-0.408511,-4.596449,2.402927,7.959847,1.200000,1.200000,-1.200000,-1.200000,1,1,1,1,2.000000,0.561222,0.876537,1.000000,1.000000
5.320000,-0.728050,-0.999899,0.929739,0.758748,4.622960,0.236775,-2.032168,4.800000,-0.644823,-0.860507,0.760507,0.580145,0.448390,0.285454,-0.285454,0.142727,3.758434,-0.745636,-0.054392,9.122363,-1.200000,0.033778,-1.200000,-1.200000,1,0,1,1,2.000000,0.563219,0.896920,1.000000,1.000000
5.330000,-0.680050,-0.981836,0.922339,0.725968,4.800000,3.452080,-1.326560,-4.800000,-0.640307,-0.857632,0.757632,0.581582,0.454816,0.289545,-0.289545,0.144772,4.146468,2.541518,0.610057,-1.335119,-1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,2.000000,0.546972,0.900583,0.999462,1.000000
5.340000,-0.658262,-0.942048,0.901919,0.677968,0.179400,4.402322,-2.628049,-4.800000,-0.635727,-0.854716,0.754716,0.583040,0.461196,0.293606,-0.293606,0.146803,-0.394469,3.672056,-0.862411,-2.573597,1.200000,-1.200000,1.200000,1.200000,1,1,1,1,2.000000,0.533423,0.889012,1.000000,0.976870
5.350000,-0.658262,-0.942048,0.901919,0.677968,0.179400,4.402322,-2.628049,-4.800000,-0.631083,-0.851760,0.751760,0.584518,0.467530,0.297639,-0.297639,0.148819,-0.424021,3.653242,-0.828816,-2.612566,1.200000,-1.200000,1.200000,1.200000,1,1,1,1,2.000000,0.534555,0.875604,0.992386,0.948221
5.360000,-0.678003,-0.908055,0.854498,0.718705,-3.651212,2.475280,-4.800000,4.800000,-0.626376,-0.848764,0.748764,0.586016,0.473817,0.301641,-0.301641,0.150821,-4.383163,1.877184,-3.441016,7.966404,1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,2.000000,0.535834,0.861921,0.984930,0.919646
5.370000,-0.690901,-0.905338,0.826937,0.766705,0.566999,-1.521698,-1.075819,4.800000,-0.621607,-0.845727,0.745727,0.587534,0.480057,0.305614,-0.305614,0.152807,-0.259526,-2.125365,0.041895,9.126464,1.200000,1.200000,-1.200000,-1.200000,1,1,1,1,2.000000,0.551875,0.856307,0.961549,1.000000
5.380000,-0.690901,-0.905338,0.826937,0.766705,0.566999,-1.521698,-1.075819,4.800000,-0.616775,-0.842651,0.742651,0.589072,0.486249,0.309556,-0.309556,0.154778,-0.289876,-2.144686,0.076596,9.086044,1.200000,1.200000,-1.200000,-1.200000,1,1,1,1,2.000000,0.552948,0.862722,0.961783,1.000000
5.390000,-0.663974,-0.946653,0.864791,0.723003,4.378651,-4.800000,4.800000,-4.800000,-0.611882,-0.839536,0.739536,0.590630,0.492393,0.313467,-0.313467,0.156733,3.625799,-5.649050,6.366016,-1.647414,-1.200000,1.200000,-1.200000,1.200000,1,1,1,1,2.000000,0.554190,0.869403,0.962224,1.000000
5.400000,-0.616032,-0.974291,0.899318,0.675003,4.800000,-1.070651,2.361515,-4.800000,-0.606928,-0.836382,0.736382,0.592207,0.498487,0.317346,-0.317346,0.158673,4.255991,-2.077542,4.308221,-2.888780,-1.200000,1.200000,-1.200000,1.200000,1,1,1,1,1.990167,0.540541,0.893385,1.000000,0.974032
5.410000,-0.616032,-0.974291,0.899318,0.675003,4.800000,-1.070651,2.361515,-4.800000,-0.601913,-0.833190,0.733190,0.593803,0.504531,0.321194,-0.321194,0.160597,4.224871,-2.097354,4.343996,-2.930613,-1.200000,1.200000,-1.200000,1.200000,1,1,1,1,2.000000,0.528965,0.903844,1.000000,0.946426
5.420000,-0.592938,-0.958420,0.880045,0.718732,0.350102,3.300208,-3.139442,4.800000,-0.596837,-0.829958,0.729958,0.595419,0.510525,0.325010,-0.325010,0.162505,-0.140924,2.332892,-1.313567,7.720317,1.048468,-1.200000,1.200000,-1.200000,0,1,1,1,2.000000,0.516816,0.914611,1.000000,0.919034
5.430000,-0.611454,-0.912739,0.838382,0.766732,-3.565352,4.800000,-4.687720,4.800000,-0.591702,-0.826689,0.726689,0.597053,0.516467,0.328793,-0.328793,0.164397,-4.180577,4.040959,-3.241998,8.877562,1.200000,-1.200000,1.200000,-1.200000,1,1,1,1,2.000000,0.517162,0.903327,0.988008,1.000000
5.440000,-0.625689,-0.894685,0.842069,0.723072,0.224030,-0.033021,2.190019,-4.800000,-0.586508,-0.823383,0.723383,0.598707,0.522359,0.332544,-0.332544,0.166272,-0.494233,-0.722076,3.709424,-1.857139,1.200000,1.200000,-1.200000,1.200000,1,1,1,1,2.000000,0.530022,0.887991,0.964573,1.000000
5.450000,-0.625689,-0.894685,0.842069,0.723072,0.224030,-0.033021,2.190019,-4.800000,-0.581255,-0.820039,0.720039,0.600379,0.528197,0.336261,-0.336261,0.168130,-0.526336,-0.742513,3.746581,-1.900798,1.200000,1.200000,-1.200000,1.200000,1,1,1,1,2.000000,0.531797,0.890479,0.992753,0.972673
5.460000,-0.602582,-0.915831,0.882246,0.675072,3.960917,-3.413107,4.800000,-4.800000,-0.575944,-0.816658,0.716658,0.602069,0.533983,0.339944,-0.339944,0.169972,3.293744,-4.248919,6.795828,-3.144903,-1.200000,1.200000,-1.200000,1.200000,1,1,1,1,2.000000,0.533771,0.893113,1.000000,0.945120
5.470000,-0.555188,-0.923094,0.886925,0.718862,4.800000,1.031623,-0.761968,4.800000,-0.570576,-0.813240,0.713240,0.603778,0.539716,0.343594,-0.343594,0.171797,4.337221,0.138758,1.318478,7.505294,-1.200000,-1.200000,-1.200000,-1.200000,1,1,1,1,2.000000,0.522784,0.910869,1.000000,0.919094
5.480000,-0.555188,-0.923094,0.886925,0.718862,4.800000,1.031623,-0.761968,4.800000,-0.565150,-0.809786,0.709786,0.605505,0.545395,0.347209,-0.347209,0.173605,4.304414,0.117873,1.356634,7.460311,-1.200000,-1.200000,-1.200000,-1.200000,1,1,1,1,2.000000,0.512748,0.910250,1.000000,1.000000
5.490000,-0.531866,-0.891786,0.866013,0.766862,0.379850,4.800000,-3.171852,4.800000,-0.559668,-0.806296,0.706296,0.607250,0.551019,0.350790,-0.350790,0.175395,-0.032157,4.021762,-1.223895,8.614896,0.476744,-1.200000,0.570501,-1.200000,0,1,0,1,2.000000,0.502082,0.909711,1.000000,1.000000
5.500000,-0.549732,-0.860716,0.860826,0.730663,-3.444180,2.209586,-0.212399,-4.800000,-0.554130,-0.802770,0.702770,0.609013,0.556588,0.354335,-0.354335,0.177167,-3.978777,1.565521,1.722490,-1.935908,1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,2.000000,0.502148,0.894062,0.988080,1.000000
5.510000,-0.549732,-0.860716,0.860826,0.730663,-3.444180,2.209586,-0.212399,-4.800000,-0.548537,-0.799209,0.699209,0.610794,0.562101,0.357845,-0.357845,0.178922,-4.012257,1.544206,1.761609,-1.982175,1.200000,-1.200000,-1.200000,1.200000,1,1,1,1,2.000000,0.512783,0.889021,1.000000,0.972277
5.520000,-0.573313,-0.857381,0.873451,0.682663,-1.528861,-1.201739,2.475706,-4.800000,-0.542888,-0.795613,0.695613,0.612591,0.567558,0.361319,-0.361319,0.180659,-2.248541,-1.871898,4.615399,-3.228860,1.200000,1.200000,-1.200000,1.200000,1,1,1,1,2.000000,0.524180,0.883883,1.000000,0.944350
