t,q1,q2,q3,q4,x,y,z,phi,x_des,y_des,z_des,phi_des,xdot,ydot,zdot,phidot,xdot_des,ydot_des,zdot_des,phidot_des,tau1,tau2,tau3,tau4
9.380000,0.131000,-0.275655,0.444198,0.639235,0.207885,0.025809,0.094333,0.807777,0.244488,0.022822,0.100000,0.785398,0.058886,-0.028085,-0.006932,-0.034415,0.022822,-0.044488,0.000000,0.000000,-0.022499,-0.253391,-0.373689,-0.067964
9.390000,0.129172,-0.271517,0.441244,0.637704,0.208471,0.025521,0.094265,0.807431,0.244714,0.022376,0.100000,0.785398,0.058496,-0.029366,-0.006517,-0.035642,0.022376,-0.044714,0.000000,0.000000,-0.021959,-0.255998,-0.373538,-0.067597
9.400000,0.129172,-0.271517,0.441244,0.637704,0.208471,0.025521,0.094265,0.807431,0.244935,0.021927,0.100000,0.785398,0.058496,-0.029366,-0.006517,-0.035642,0.021927,-0.044935,0.000000,0.000000,-0.022943,-0.255983,-0.373539,-0.067597
9.410000,0.127294,-0.267433,0.438296,0.636211,0.209052,0.025220,0.094202,0.807074,0.245152,0.021477,0.100000,0.785398,0.058066,-0.030594,-0.006109,-0.036747,0.021477,-0.045152,0.000000,0.000000,-0.022419,-0.258539,-0.373380,-0.067237
9.420000,0.127294,-0.267433,0.438296,0.636211,0.209052,0.025220,0.094202,0.807074,0.245365,0.021024,0.100000,0.785398,0.058066,-0.030594,-0.006109,-0.036747,0.021024,-0.045365,0.000000,0.000000,-0.023403,-0.258555,-0.373379,-0.067236
9.430000,0.125357,-0.263405,0.435357,0.634754,0.209630,0.024905,0.094143,0.806706,0.245573,0.020570,0.100000,0.785398,0.057656,-0.032186,-0.005709,-0.037763,0.020570,-0.045573,0.000000,0.000000,-0.022622,-0.261057,-0.373213,-0.066880
9.440000,0.125357,-0.263405,0.435357,0.634754,0.209630,0.024905,0.094143,0.806706,0.245776,0.020113,0.100000,0.785398,0.057656,-0.032186,-0.005709,-0.037763,0.020113,-0.045776,0.000000,0.000000,-0.023607,-0.261103,-0.373209,-0.066877
9.450000,0.123357,-0.259434,0.432427,0.633334,0.210203,0.024575,0.094088,0.806328,0.245975,0.019654,0.100000,0.785398,0.057208,-0.033696,-0.005310,-0.038758,0.019654,-0.045975,0.000000,0.000000,-0.022853,-0.263542,-0.373032,-0.066518
9.460000,0.123357,-0.259434,0.432427,0.633334,0.210203,0.024575,0.094088,0.806328,0.246169,0.019193,0.100000,0.785398,0.057208,-0.033696,-0.005310,-0.038758,0.019193,-0.046169,0.000000,0.000000,-0.023837,-0.263618,-0.373026,-0.066514
9.470000,0.123357,-0.259434,0.432427,0.633334,0.210203,0.024575,0.094088,0.806328,0.246359,0.018731,0.100000,0.785398,0.057208,-0.033696,-0.005310,-0.038758,0.018731,-0.046359,0.000000,0.000000,-0.024821,-0.263712,-0.373020,-0.066510
9.480000,0.121300,-0.255520,0.429509,0.631951,0.210772,0.024230,0.094037,0.805940,0.246544,0.018266,0.100000,0.785398,0.056714,-0.035042,-0.004914,-0.039712,0.018266,-0.046544,0.000000,0.000000,-0.024147,-0.266108,-0.372830,-0.066149
9.490000,0.121300,-0.255520,0.429509,0.631951,0.210772,0.024230,0.094037,0.805940,0.246724,0.017800,0.100000,0.785398,0.056714,-0.035042,-0.004914,-0.039712,0.017800,-0.046724,0.000000,0.000000,-0.025130,-0.266232,-0.372821,-0.066143
9.500000,0.119183,-0.251666,0.426605,0.630604,0.211336,0.023871,0.093990,0.805543,0.246900,0.017332,0.100000,0.785398,0.056207,-0.036650,-0.004519,-0.040591,0.017332,-0.046900,0.000000,0.000000,-0.024264,-0.268541,-0.372619,-0.065786
9.510000,0.119183,-0.251666,0.426605,0.630604,0.211336,0.023871,0.093990,0.805543,0.247071,0.016862,0.100000,0.785398,0.056207,-0.036650,-0.004519,-0.040591,0.016862,-0.047071,0.000000,0.000000,-0.025246,-0.268695,-0.372607,-0.065779
9.520000,0.117004,-0.247873,0.423715,0.629295,0.211894,0.023496,0.093947,0.805138,0.247237,0.016390,0.100000,0.785398,0.055657,-0.038121,-0.004127,-0.041395,0.016390,-0.047237,0.000000,0.000000,-0.024440,-0.270950,-0.372396,-0.065425
9.530000,0.117004,-0.247873,0.423715,0.629295,0.211894,0.023496,0.093947,0.805138,0.247399,0.015917,0.100000,0.785398,0.055657,-0.038121,-0.004127,-0.041395,0.015917,-0.047399,0.000000,0.000000,-0.025422,-0.271133,-0.372382,-0.065416
9.540000,0.117004,-0.247873,0.423715,0.629295,0.211894,0.023496,0.093947,0.805138,0.247556,0.015442,0.100000,0.785398,0.055657,-0.038121,-0.004127,-0.041395,0.015442,-0.047556,0.000000,0.000000,-0.026401,-0.271333,-0.372367,-0.065407
9.550000,0.114773,-0.244141,0.420842,0.628023,0.212446,0.023107,0.093908,0.804725,0.247708,0.014966,0.100000,0.785398,0.055066,-0.039409,-0.003742,-0.042141,0.014966,-0.047708,0.000000,0.000000,-0.025688,-0.273557,-0.372146,-0.065055
9.560000,0.114773,-0.244141,0.420842,0.628023,0.212446,0.023107,0.093908,0.804725,0.247855,0.014488,0.100000,0.785398,0.055066,-0.039409,-0.003742,-0.042141,0.014488,-0.047855,0.000000,0.000000,-0.026666,-0.273786,-0.372128,-0.065044
9.570000,0.112485,-0.240473,0.417988,0.626789,0.212993,0.022705,0.093872,0.804304,0.247997,0.014009,0.100000,0.785398,0.054450,-0.040952,-0.003351,-0.042878,0.014009,-0.047997,0.000000,0.000000,-0.025766,-0.275894,-0.371892,-0.064690
9.580000,0.112485,-0.240473,0.417988,0.626789,0.212993,0.022705,0.093872,0.804304,0.248135,0.013528,0.100000,0.785398,0.054450,-0.040952,-0.003351,-0.042878,0.013528,-0.048135,0.000000,0.000000,-0.026742,-0.276152,-0.371871,-0.064678
9.590000,0.110140,-0.236870,0.415154,0.625592,0.213533,0.022287,0.093841,0.803876,0.248268,0.013046,0.100000,0.785398,0.053800,-0.042357,-0.002963,-0.043558,0.013046,-0.048268,0.000000,0.000000,-0.025903,-0.278208,-0.371625,-0.064326
9.600000,0.110140,-0.236870,0.415154,0.625592,0.213533,0.022287,0.093841,0.803876,0.248396,0.012563,0.100000,0.785398,0.053800,-0.042357,-0.002963,-0.043558,0.012563,-0.048396,0.000000,0.000000,-0.026876,-0.278494,-0.371601,-0.064313
9.610000,0.110140,-0.236870,0.415154,0.625592,0.213533,0.022287,0.093841,0.803876,0.248519,0.012078,0.100000,0.785398,0.053800,-0.042357,-0.002963,-0.043558,0.012078,-0.048519,0.000000,0.000000,-0.027848,-0.278797,-0.371575,-0.064298
9.620000,0.107747,-0.233332,0.412342,0.624432,0.214067,0.021857,0.093813,0.803443,0.248638,0.011593,0.100000,0.785398,0.053115,-0.043582,-0.002586,-0.044127,0.011593,-0.048638,0.000000,0.000000,-0.027098,-0.280837,-0.371325,-0.063954
9.630000,0.107747,-0.233332,0.412342,0.624432,0.214067,0.021857,0.093813,0.803443,0.248751,0.011106,0.100000,0.785398,0.053115,-0.043582,-0.002586,-0.044127,0.011106,-0.048751,0.000000,0.000000,-0.028068,-0.281168,-0.371296,-0.063939
9.640000,0.105302,-0.229862,0.409554,0.623311,0.214593,0.021413,0.093789,0.803003,0.248860,0.010618,0.100000,0.785398,0.052390,-0.045057,-0.002204,-0.044677,0.010618,-0.048860,0.000000,0.000000,-0.027136,-0.283076,-0.371032,-0.063596
9.650000,0.105302,-0.229862,0.409554,0.623311,0.214593,0.021413,0.093789,0.803003,0.248963,0.010129,0.100000,0.785398,0.052390,-0.045057,-0.002204,-0.044677,0.010129,-0.048963,0.000000,0.000000,-0.028102,-0.283434,-0.371000,-0.063579
9.660000,0.102804,-0.226460,0.406792,0.622226,0.215112,0.020955,0.093769,0.802558,0.249062,0.009638,0.100000,0.785398,0.051641,-0.046395,-0.001821,-0.045210,0.009638,-0.049062,0.000000,0.000000,-0.027229,-0.285291,-0.370723,-0.063234
9.670000,0.102804,-0.226460,0.406792,0.622226,0.215112,0.020955,0.093769,0.802558,0.249156,0.009147,0.100000,0.785398,0.051641,-0.046395,-0.001821,-0.045210,0.009147,-0.049156,0.000000,0.000000,-0.028192,-0.285677,-0.370689,-0.063215
9.680000,0.100261,-0.223127,0.404056,0.621180,0.215624,0.020484,0.093753,0.802109,0.249245,0.008655,0.100000,0.785398,0.050870,-0.047552,-0.001452,-0.045646,0.008655,-0.049245,0.000000,0.000000,-0.027410,-0.287514,-0.370410,-0.062878
9.690000,0.100261,-0.223127,0.404056,0.621180,0.215624,0.020484,0.093753,0.802109,0.249329,0.008162,0.100000,0.785398,0.050870,-0.047552,-0.001452,-0.045646,0.008162,-0.049329,0.000000,0.000000,-0.028369,-0.287927,-0.370372,-0.062858
9.700000,0.100261,-0.223127,0.404056,0.621180,0.215624,0.020484,0.093753,0.802109,0.249408,0.007669,0.100000,0.785398,0.050870,-0.047552,-0.001452,-0.045646,0.007669,-0.049408,0.000000,0.000000,-0.029326,-0.288356,-0.370333,-0.062838
9.710000,0.097680,-0.219862,0.401347,0.620170,0.216127,0.020003,0.093740,0.801655,0.249483,0.007174,0.100000,0.785398,0.050074,-0.048585,-0.001099,-0.045962,0.007174,-0.049483,0.000000,0.000000,-0.028600,-0.290181,-0.370056,-0.062511
9.720000,0.097680,-0.219862,0.401347,0.620170,0.216127,0.020003,0.093740,0.801655,0.249552,0.006679,0.100000,0.785398,0.050074,-0.048585,-0.001099,-0.045962,0.006679,-0.049552,0.000000,0.000000,-0.029552,-0.290637,-0.370013,-0.062489
9.730000,0.095067,-0.216664,0.398666,0.619197,0.216623,0.019512,0.093731,0.801199,0.249616,0.006183,0.100000,0.785398,0.049258,-0.049549,-0.000756,-0.046228,0.006183,-0.049616,0.000000,0.000000,-0.028850,-0.292421,-0.369733,-0.062166
9.740000,0.095067,-0.216664,0.398666,0.619197,0.216623,0.019512,0.093731,0.801199,0.249676,0.005687,0.100000,0.785398,0.049258,-0.049549,-0.000756,-0.046228,0.005687,-0.049676,0.000000,0.000000,-0.029798,-0.292903,-0.369687,-0.062143
9.750000,0.092413,-0.213538,0.396016,0.618261,0.217110,0.019009,0.093725,0.800739,0.249730,0.005190,0.100000,0.785398,0.048380,-0.050843,-0.000390,-0.046580,0.005190,-0.049730,0.000000,0.000000,-0.028868,-0.294490,-0.369383,-0.061812
9.760000,0.092413,-0.213538,0.396016,0.618261,0.217110,0.019009,0.093725,0.800739,0.249779,0.004692,0.100000,0.785398,0.048380,-0.050843,-0.000390,-0.046580,0.004692,-0.049779,0.000000,0.000000,-0.029811,-0.294998,-0.369334,-0.061788
9.770000,0.092413,-0.213538,0.396016,0.618261,0.217110,0.019009,0.093725,0.800739,0.249824,0.004194,0.100000,0.785398,0.048380,-0.050843,-0.000390,-0.046580,0.004194,-0.049824,0.000000,0.000000,-0.030751,-0.295523,-0.369282,-0.061763
9.780000,0.089714,-0.210486,0.393401,0.617361,0.217588,0.018494,0.093723,0.800276,0.249863,0.003696,0.100000,0.785398,0.047489,-0.052046,-0.000020,-0.046904,0.003696,-0.049863,0.000000,0.000000,-0.029850,-0.297064,-0.368961,-0.061432
9.790000,0.089714,-0.210486,0.393401,0.617361,0.217588,0.018494,0.093723,0.800276,0.249898,0.003197,0.100000,0.785398,0.047489,-0.052046,-0.000020,-0.046904,0.003197,-0.049898,0.000000,0.000000,-0.030785,-0.297614,-0.368906,-0.061405
9.800000,0.086967,-0.207511,0.390822,0.616498,0.218057,0.017965,0.093725,0.799810,0.249927,0.002698,0.100000,0.785398,0.046526,-0.053446,0.000360,-0.047168,0.002698,-0.049927,0.000000,0.000000,-0.029734,-0.298995,-0.368569,-0.061081
9.810000,0.086967,-0.207511,0.390822,0.616498,0.218057,0.017965,0.093725,0.799810,0.249952,0.002198,0.100000,0.785398,0.046526,-0.053446,0.000360,-0.047168,0.002198,-0.049952,0.000000,0.000000,-0.030664,-0.299570,-0.368511,-0.061054
9.820000,0.086967,-0.207511,0.390822,0.616498,0.218057,0.017965,0.093725,0.799810,0.249971,0.001699,0.100000,0.785398,0.046526,-0.053446,0.000360,-0.047168,0.001699,-0.049971,0.000000,0.000000,-0.031590,-0.300160,-0.368451,-0.061026
9.830000,0.084173,-0.204614,0.388283,0.615674,0.218516,0.017424,0.093730,0.799342,0.249986,0.001199,0.100000,0.785398,0.045563,-0.054658,0.000730,-0.047337,0.001199,-0.049986,0.000000,0.000000,-0.030628,-0.301541,-0.368108,-0.060709
9.840000,0.084173,-0.204614,0.388283,0.615674,0.218516,0.017424,0.093730,0.799342,0.249995,0.000699,0.100000,0.785398,0.045563,-0.054658,0.000730,-0.047337,0.000699,-0.049995,0.000000,0.000000,-0.031548,-0.302157,-0.368044,-0.060680
9.850000,0.081341,-0.201793,0.385780,0.614887,0.218966,0.016872,0.093739,0.798873,0.250000,0.000199,0.100000,0.785398,0.044605,-0.055658,0.001078,-0.047427,0.000199,-0.050000,0.000000,0.000000,-0.030695,-0.303550,-0.367707,-0.060370
9.860000,0.081341,-0.201793,0.385780,0.614887,0.218966,0.016872,0.093739,0.798873,0.249999,-0.000301,0.100000,0.785398,0.044605,-0.055658,0.001078,-0.047427,-0.000301,-0.049999,0.000000,0.000000,-0.031609,-0.304191,-0.367640,-0.060339
9.870000,0.081341,-0.201793,0.385780,0.614887,0.218966,0.016872,0.093739,0.798873,0.249994,-0.000801,0.100000,0.785398,0.044605,-0.055658,0.001078,-0.047427,-0.000801,-0.049994,0.000000,0.000000,-0.032518,-0.304846,-0.367571,-0.060308
9.880000,0.078471,-0.199051,0.383317,0.614135,0.219406,0.016309,0.093752,0.798402,0.249983,-0.001301,0.100000,0.785398,0.043563,-0.056864,0.001437,-0.047553,-0.001301,-0.049983,0.000000,0.000000,-0.031511,-0.306062,-0.367221,-0.059997
9.890000,0.078471,-0.199051,0.383317,0.614135,0.219406,0.016309,0.093752,0.798402,0.249968,-0.001801,0.100000,0.785398,0.043563,-0.056864,0.001437,-0.047553,-0.001801,-0.049968,0.000000,0.000000,-0.032414,-0.306742,-0.367149,-0.059964
9.900000,0.075552,-0.196393,0.380902,0.613421,0.219834,0.015732,0.093768,0.797929,0.249947,-0.002300,0.100000,0.785398,0.042436,-0.058273,0.001826,-0.047738,-0.002300,-0.049947,0.000000,0.000000,-0.031252,-0.307741,-0.366769,-0.059649
9.910000,0.075552,-0.196393,0.380902,0.613421,0.219834,0.015732,0.093768,0.797929,0.249922,-0.002799,0.100000,0.785398,0.042436,-0.058273,0.001826,-0.047738,-0.002799,-0.049922,0.000000,0.000000,-0.032149,-0.308445,-0.366693,-0.059615
9.920000,0.072587,-0.193822,0.378534,0.612744,0.220252,0.015143,0.093788,0.797456,0.249891,-0.003299,0.100000,0.785398,0.041336,-0.059441,0.002205,-0.047812,-0.003299,-0.049891,0.000000,0.000000,-0.031108,-0.309462,-0.366306,-0.059308
9.930000,0.072587,-0.193822,0.378534,0.612744,0.220252,0.015143,0.093788,0.797456,0.249856,-0.003797,0.100000,0.785398,0.041336,-0.059441,0.002205,-0.047812,-0.003797,-0.049856,0.000000,0.000000,-0.031997,-0.310189,-0.366227,-0.059273
9.940000,0.072587,-0.193822,0.378534,0.612744,0.220252,0.015143,0.093788,0.797456,0.249815,-0.004296,0.100000,0.785398,0.041336,-0.059441,0.002205,-0.047812,-0.004296,-0.049815,0.000000,0.000000,-0.032882,-0.310931,-0.366146,-0.059238
9.950000,0.069588,-0.191331,0.376210,0.612105,0.220659,0.014544,0.093812,0.796983,0.249770,-0.004794,0.100000,0.785398,0.040264,-0.060351,0.002549,-0.047713,-0.004794,-0.049770,0.000000,0.000000,-0.031976,-0.312019,-0.365773,-0.058948
9.960000,0.069588,-0.191331,0.376210,0.612105,0.220659,0.014544,0.093812,0.796983,0.249719,-0.005291,0.100000,0.785398,0.040264,-0.060351,0.002549,-0.047713,-0.005291,-0.049719,0.000000,0.000000,-0.032853,-0.312783,-0.365688,-0.058911
9.970000,0.066555,-0.188923,0.373932,0.611501,0.221054,0.013934,0.093839,0.796510,0.249664,-0.005788,0.100000,0.785398,0.039095,-0.061425,0.002897,-0.047644,-0.005788,-0.049664,0.000000,0.000000,-0.031822,-0.313682,-0.365311,-0.058622
9.980000,0.066555,-0.188923,0.373932,0.611501,0.221054,0.013934,0.093839,0.796510,0.249604,-0.006284,0.100000,0.785398,0.039095,-0.061425,0.002897,-0.047644,-0.006284,-0.049604,0.000000,0.000000,-0.032691,-0.314469,-0.365223,-0.058584
9.990000,0.063488,-0.186599,0.371704,0.610933,0.221438,0.013315,0.093870,0.796038,0.249538,-0.006780,0.100000,0.785398,0.037948,-0.062345,0.003242,-0.047580,-0.006780,-0.049538,0.000000,0.000000,-0.031731,-0.315351,-0.364837,-0.058294
10.000000,0.063488,-0.186599,0.371704,0.610933,0.221438,0.013315,0.093870,0.796038,0.249468,-0.007275,0.100000,0.785398,0.037948,-0.062345,0.003242,-0.047580,-0.007275,-0.049468,0.000000,0.000000,-0.032593,-0.316161,-0.364745,-0.058255
10.010000,0.060396,-0.184356,0.369523,0.610401,0.221811,0.012687,0.093904,0.795567,0.249393,-0.007769,0.100000,0.785398,0.036826,-0.063090,0.003563,-0.047401,-0.007769,-0.049393,0.000000,0.000000,-0.031721,-0.317068,-0.364366,-0.057976
10.020000,0.060396,-0.184356,0.369523,0.610401,0.221811,0.012687,0.093904,0.795567,0.249313,-0.008263,0.100000,0.785398,0.036826,-0.063090,0.003563,-0.047401,-0.008263,-0.049313,0.000000,0.000000,-0.032574,-0.317900,-0.364270,-0.057936
10.030000,0.060396,-0.184356,0.369523,0.610401,0.221811,0.012687,0.093904,0.795567,0.249227,-0.008756,0.100000,0.785398,0.036826,-0.063090,0.003563,-0.047401,-0.008756,-0.049227,0.000000,0.000000,-0.033422,-0.318747,-0.364173,-0.057895
10.040000,0.057285,-0.182189,0.367386,0.609902,0.222173,0.012053,0.093941,0.795099,0.249137,-0.009247,0.100000,0.785398,0.035709,-0.063712,0.003857,-0.047091,-0.009247,-0.049137,0.000000,0.000000,-0.032605,-0.319672,-0.363805,-0.057632
10.050000,0.057285,-0.182189,0.367386,0.609902,0.222173,0.012053,0.093941,0.795099,0.249042,-0.009738,0.100000,0.785398,0.035709,-0.063712,0.003857,-0.047091,-0.009738,-0.049042,0.000000,0.000000,-0.033445,-0.320540,-0.363705,-0.057590
10.060000,0.054150,-0.180105,0.365301,0.609437,0.222522,0.011411,0.093981,0.794633,0.248943,-0.010228,0.100000,0.785398,0.034457,-0.064580,0.004177,-0.046875,-0.010228,-0.048943,0.000000,0.000000,-0.032456,-0.321203,-0.363322,-0.057323
10.070000,0.054150,-0.180105,0.365301,0.609437,0.222522,0.011411,0.093981,0.794633,0.248838,-0.010717,0.100000,0.785398,0.034457,-0.064580,0.004177,-0.046875,-0.010717,-0.048838,0.000000,0.000000,-0.033286,-0.322093,-0.363218,-0.057280
10.080000,0.050989,-0.178108,0.363270,0.609006,0.222860,0.010761,0.094025,0.794168,0.248728,-0.011205,0.100000,0.785398,0.033230,-0.065346,0.004507,-0.046700,-0.011205,-0.048728,0.000000,0.000000,-0.032337,-0.322710,-0.362813,-0.057007
10.090000,0.050989,-0.178108,0.363270,0.609006,0.222860,0.010761,0.094025,0.794168,0.248614,-0.011692,0.100000,0.785398,0.033230,-0.065346,0.004507,-0.046700,-0.011692,-0.048614,0.000000,0.000000,-0.033158,-0.323622,-0.362706,-0.056963
10.100000,0.050989,-0.178108,0.363270,0.609006,0.222860,0.010761,0.094025,0.794168,0.248494,-0.012177,0.100000,0.785398,0.033230,-0.065346,0.004507,-0.046700,-0.012177,-0.048494,0.000000,0.000000,-0.033974,-0.324546,-0.362597,-0.056919
10.110000,0.047808,-0.176192,0.361291,0.608608,0.223185,0.010104,0.094071,0.793707,0.248370,-0.012662,0.100000,0.785398,0.032036,-0.065962,0.004818,-0.046420,-0.012662,-0.048370,0.000000,0.000000,-0.033095,-0.325193,-0.362193,-0.056657
10.120000,0.047808,-0.176192,0.361291,0.608608,0.223185,0.010104,0.094071,0.793707,0.248241,-0.013145,0.100000,0.785398,0.032036,-0.065962,0.004818,-0.046420,-0.013145,-0.048241,0.000000,0.000000,-0.033901,-0.326139,-0.362081,-0.056611
10.130000,0.044613,-0.174356,0.359361,0.608244,0.223498,0.009442,0.094121,0.793248,0.248107,-0.013626,0.100000,0.785398,0.030856,-0.066462,0.005101,-0.046006,-0.013626,-0.048107,0.000000,0.000000,-0.033076,-0.326802,-0.361691,-0.056365
10.140000,0.044613,-0.174356,0.359361,0.608244,0.223498,0.009442,0.094121,0.793248,0.247969,-0.014107,0.100000,0.785398,0.030856,-0.066462,0.005101,-0.046006,-0.014107,-0.047969,0.000000,0.000000,-0.033873,-0.327768,-0.361576,-0.056319
10.150000,0.041398,-0.172605,0.357487,0.607911,0.223799,0.008773,0.094173,0.792793,0.247825,-0.014586,0.100000,0.785398,0.029522,-0.067191,0.005409,-0.045684,-0.014586,-0.047825,0.000000,0.000000,-0.032888,-0.328152,-0.361174,-0.056071
10.160000,0.041398,-0.172605,0.357487,0.607911,0.223799,0.008773,0.094173,0.792793,0.247677,-0.015063,0.100000,0.785398,0.029522,-0.067191,0.005409,-0.045684,-0.015063,-0.047677,0.000000,0.000000,-0.033674,-0.329138,-0.361055,-0.056024
10.170000,0.041398,-0.172605,0.357487,0.607911,0.223799,0.008773,0.094173,0.792793,0.247524,-0.015539,0.100000,0.785398,0.029522,-0.067191,0.005409,-0.045684,-0.015539,-0.047524,0.000000,0.000000,-0.034454,-0.330137,-0.360934,-0.055975
10.180000,0.038163,-0.170943,0.355673,0.607612,0.224086,0.008098,0.094229,0.792341,0.247366,-0.016014,0.100000,0.785398,0.028222,-0.067819,0.005727,-0.045403,-0.016014,-0.047366,0.000000,0.000000,-0.033506,-0.330490,-0.360510,-0.055722
10.190000,0.038163,-0.170943,0.355673,0.607612,0.224086,0.008098,0.094229,0.792341,0.247204,-0.016487,0.100000,0.785398,0.028222,-0.067819,0.005727,-0.045403,-0.016487,-0.047204,0.000000,0.000000,-0.034275,-0.331509,-0.360386,-0.055673
10.200000,0.034912,-0.169366,0.353914,0.607345,0.224361,0.007417,0.094287,0.791893,0.247037,-0.016958,0.100000,0.785398,0.026969,-0.068300,0.006026,-0.045031,-0.016958,-0.047037,0.000000,0.000000,-0.033399,-0.331892,-0.359966,-0.055430
10.210000,0.034912,-0.169366,0.353914,0.607345,0.224361,0.007417,0.094287,0.791893,0.246865,-0.017427,0.100000,0.785398,0.026969,-0.068300,0.006026,-0.045031,-0.017427,-0.046865,0.000000,0.000000,-0.034158,-0.332930,-0.359838,-0.055379
10.220000,0.034912,-0.169366,0.353914,0.607345,0.224361,0.007417,0.094287,0.791893,0.246688,-0.017895,0.100000,0.785398,0.026969,-0.068300,0.006026,-0.045031,-0.017895,-0.046688,0.000000,0.000000,-0.034911,-0.333981,-0.359710,-0.055329
10.230000,0.031643,-0.167878,0.352216,0.607110,0.224623,0.006730,0.094349,0.791447,0.246507,-0.018361,0.100000,0.785398,0.025563,-0.068954,0.006341,-0.044663,-0.018361,-0.046507,0.000000,0.000000,-0.033904,-0.334116,-0.359282,-0.055093
10.240000,0.031643,-0.167878,0.352216,0.607110,0.224623,0.006730,0.094349,0.791447,0.246321,-0.018825,0.100000,0.785398,0.025563,-0.068954,0.006341,-0.044663,-0.018825,-0.046321,0.000000,0.000000,-0.034645,-0.335186,-0.359151,-0.055041
10.250000,0.028349,-0.166490,0.350588,0.606907,0.224869,0.006036,0.094414,0.791005,0.246130,-0.019287,0.100000,0.785398,0.024024,-0.069761,0.006701,-0.044401,-0.019287,-0.046130,0.000000,0.000000,-0.033519,-0.335035,-0.358692,-0.054800
10.260000,0.028349,-0.166490,0.350588,0.606907,0.224869,0.006036,0.094414,0.791005,0.245935,-0.019748,0.100000,0.785398,0.024024,-0.069761,0.006701,-0.044401,-0.019748,-0.045935,0.000000,0.000000,-0.034250,-0.336124,-0.358557,-0.054747
