t,q1,q2,q3,q4,x,y,z,phi,x_des,y_des,z_des,phi_des,tau1,tau2,tau3,tau4
13.260000,-0.054074,-0.675348,0.633077,0.818300,0.164303,-0.008244,0.108390,0.776029,0.151738,0.013068,0.100000,0.785398,0.036809,-0.109948,-0.337954,-0.051466
13.270000,-0.050489,-0.676258,0.634051,0.818570,0.164198,-0.007691,0.108296,0.776363,0.151871,0.013550,0.100000,0.785398,0.036498,-0.109445,-0.338333,-0.051883
13.280000,-0.050489,-0.676258,0.634051,0.818570,0.164198,-0.007691,0.108296,0.776363,0.152009,0.014030,0.100000,0.785398,0.037358,-0.108287,-0.338141,-0.051922
13.290000,-0.046889,-0.677093,0.634997,0.818808,0.164099,-0.007137,0.108200,0.776712,0.152152,0.014510,0.100000,0.785398,0.037114,-0.107762,-0.338516,-0.052326
13.300000,-0.043269,-0.677851,0.635916,0.819000,0.164006,-0.006581,0.108101,0.777065,0.152299,0.014987,0.100000,0.785398,0.036706,-0.107328,-0.338895,-0.052649
13.310000,-0.039634,-0.678532,0.636808,0.819150,0.163920,-0.006024,0.108001,0.777426,0.152451,0.015464,0.100000,0.785398,0.036447,-0.106763,-0.339209,-0.052951
13.320000,-0.039634,-0.678532,0.636808,0.819150,0.163920,-0.006024,0.108001,0.777426,0.152608,0.015938,0.100000,0.785398,0.037280,-0.105509,-0.339000,-0.052994
13.330000,-0.036001,-0.679146,0.637673,0.819265,0.163840,-0.005469,0.107899,0.777792,0.152770,0.016411,0.100000,0.785398,0.037166,-0.104806,-0.339249,-0.053303
13.340000,-0.032380,-0.679698,0.638512,0.819348,0.163764,-0.004916,0.107796,0.778163,0.152937,0.016883,0.100000,0.785398,0.037100,-0.104012,-0.339450,-0.053590
13.350000,-0.028756,-0.680180,0.639324,0.819395,0.163694,-0.004363,0.107692,0.778538,0.153108,0.017353,0.100000,0.785398,0.036738,-0.103668,-0.339814,-0.053956
13.360000,-0.025122,-0.680589,0.640108,0.819408,0.163630,-0.003810,0.107585,0.778927,0.153284,0.017821,0.100000,0.785398,0.036429,-0.103393,-0.340210,-0.054362
13.370000,-0.025122,-0.680589,0.640108,0.819408,0.163630,-0.003810,0.107585,0.778927,0.153464,0.018287,0.100000,0.785398,0.037225,-0.102022,-0.339981,-0.054409
13.380000,-0.021490,-0.680929,0.640866,0.819382,0.163571,-0.003258,0.107477,0.779319,0.153649,0.018751,0.100000,0.785398,0.037039,-0.101500,-0.340264,-0.054716
13.390000,-0.017871,-0.681208,0.641601,0.819317,0.163517,-0.002708,0.107368,0.779710,0.153839,0.019214,0.100000,0.785398,0.036917,-0.100700,-0.340412,-0.054921
13.400000,-0.014251,-0.681419,0.642308,0.819215,0.163469,-0.002159,0.107259,0.780104,0.154034,0.019675,0.100000,0.785398,0.036530,-0.100514,-0.340787,-0.055290
13.410000,-0.014251,-0.681419,0.642308,0.819215,0.163469,-0.002159,0.107259,0.780104,0.154233,0.020133,0.100000,0.785398,0.037294,-0.099055,-0.340543,-0.055340
13.420000,-0.010627,-0.681555,0.642984,0.819086,0.163427,-0.001609,0.107146,0.780516,0.154436,0.020590,0.100000,0.785398,0.036960,-0.099055,-0.341011,-0.055830
13.430000,-0.006993,-0.681608,0.643633,0.818914,0.163391,-0.001059,0.107031,0.780939,0.154644,0.021044,0.100000,0.785398,0.036487,-0.099275,-0.341532,-0.056258
13.440000,-0.003355,-0.681582,0.644253,0.818692,0.163362,-0.000508,0.106915,0.781364,0.154857,0.021497,0.100000,0.785398,0.036156,-0.099092,-0.341869,-0.056529
13.450000,0.000271,-0.681490,0.644848,0.818427,0.163339,0.000041,0.106798,0.781786,0.155074,0.021947,0.100000,0.785398,0.035964,-0.098610,-0.342059,-0.056742
13.460000,0.003877,-0.681339,0.645416,0.818133,0.163321,0.000587,0.106680,0.782210,0.155296,0.022395,0.100000,0.785398,0.035819,-0.098156,-0.342255,-0.057032
13.470000,0.003877,-0.681339,0.645416,0.818133,0.163321,0.000587,0.106680,0.782210,0.155522,0.022841,0.100000,0.785398,0.036528,-0.096571,-0.341992,-0.057086
13.480000,0.007460,-0.681134,0.645957,0.817814,0.163307,0.001129,0.106562,0.782637,0.155753,0.023285,0.100000,0.785398,0.036353,-0.096196,-0.342229,-0.057424
13.490000,0.011023,-0.680874,0.646474,0.817463,0.163297,0.001668,0.106444,0.783063,0.155988,0.023726,0.100000,0.785398,0.036144,-0.095787,-0.342450,-0.057710
13.500000,0.014581,-0.680548,0.646965,0.817074,0.163293,0.002206,0.106324,0.783491,0.156227,0.024165,0.100000,0.785398,0.035677,-0.095982,-0.342890,-0.058081
13.510000,0.018139,-0.680145,0.647427,0.816650,0.163294,0.002745,0.106203,0.783932,0.156471,0.024602,0.100000,0.785398,0.035283,-0.096263,-0.343367,-0.058516
13.520000,0.018139,-0.680145,0.647427,0.816650,0.163294,0.002745,0.106203,0.783932,0.156719,0.025036,0.100000,0.785398,0.035945,-0.094581,-0.343090,-0.058574
13.530000,0.021684,-0.679675,0.647863,0.816188,0.163302,0.003281,0.106080,0.784377,0.156972,0.025467,0.100000,0.785398,0.035671,-0.094498,-0.343400,-0.058874
13.540000,0.025220,-0.679134,0.648273,0.815680,0.163315,0.003817,0.105956,0.784819,0.157229,0.025896,0.100000,0.785398,0.035230,-0.094745,-0.343796,-0.059167
13.550000,0.028748,-0.678518,0.648651,0.815136,0.163335,0.004352,0.105831,0.785269,0.157490,0.026323,0.100000,0.785398,0.034860,-0.095041,-0.344215,-0.059552
13.560000,0.028748,-0.678518,0.648651,0.815136,0.163335,0.004352,0.105831,0.785269,0.157755,0.026747,0.100000,0.785398,0.035482,-0.093289,-0.343929,-0.059612
13.570000,0.032257,-0.677837,0.649001,0.814560,0.163360,0.004884,0.105704,0.785724,0.158025,0.027168,0.100000,0.785398,0.035200,-0.093344,-0.344245,-0.059941
13.580000,0.035753,-0.677085,0.649322,0.813942,0.163392,0.005415,0.105577,0.786179,0.158299,0.027586,0.100000,0.785398,0.034743,-0.093784,-0.344677,-0.060266
13.590000,0.039238,-0.676259,0.649612,0.813285,0.163430,0.005945,0.105449,0.786639,0.158576,0.028002,0.100000,0.785398,0.034348,-0.094178,-0.345094,-0.060621
13.600000,0.042703,-0.675370,0.649875,0.812595,0.163473,0.006472,0.105319,0.787100,0.158859,0.028414,0.100000,0.785398,0.034049,-0.094302,-0.345389,-0.060906
13.610000,0.046140,-0.674428,0.650113,0.811869,0.163521,0.006996,0.105191,0.787554,0.159145,0.028824,0.100000,0.785398,0.033792,-0.094169,-0.345562,-0.061098
13.620000,0.046140,-0.674428,0.650113,0.811869,0.163521,0.006996,0.105191,0.787554,0.159435,0.029232,0.100000,0.785398,0.034350,-0.092320,-0.345265,-0.061162
13.630000,0.049547,-0.673437,0.650325,0.811113,0.163574,0.007516,0.105062,0.788000,0.159729,0.029636,0.100000,0.785398,0.034075,-0.092175,-0.345433,-0.061378
13.640000,0.052925,-0.672400,0.650511,0.810334,0.163630,0.008033,0.104934,0.788446,0.160028,0.030037,0.100000,0.785398,0.033781,-0.092210,-0.345680,-0.061680
13.650000,0.056292,-0.671299,0.650668,0.809542,0.163691,0.008548,0.104804,0.788911,0.160330,0.030435,0.100000,0.785398,0.033198,-0.093243,-0.346356,-0.062296
13.660000,0.059647,-0.670126,0.650800,0.808701,0.163758,0.009063,0.104672,0.789374,0.160636,0.030830,0.100000,0.785398,0.032780,-0.093840,-0.346793,-0.062555
13.670000,0.062975,-0.668892,0.650908,0.807803,0.163832,0.009574,0.104541,0.789819,0.160947,0.031222,0.100000,0.785398,0.032482,-0.093799,-0.346925,-0.062570
13.680000,0.062975,-0.668892,0.650908,0.807803,0.163832,0.009574,0.104541,0.789819,0.161261,0.031611,0.100000,0.785398,0.032972,-0.091867,-0.346621,-0.062637
13.690000,0.066269,-0.667608,0.650988,0.806877,0.163912,0.010082,0.104411,0.790257,0.161579,0.031997,0.100000,0.785398,0.032695,-0.091928,-0.346794,-0.062846
13.700000,0.069528,-0.666277,0.651038,0.805943,0.163994,0.010585,0.104281,0.790704,0.161901,0.032380,0.100000,0.785398,0.032398,-0.092347,-0.347131,-0.063265
13.710000,0.069528,-0.666277,0.651038,0.805943,0.163994,0.010585,0.104281,0.790704,0.162227,0.032759,0.100000,0.785398,0.032855,-0.090380,-0.346824,-0.063334
13.720000,0.072765,-0.664881,0.651057,0.804981,0.164082,0.011086,0.104149,0.791156,0.162556,0.033135,0.100000,0.785398,0.032347,-0.091450,-0.347404,-0.063768
13.730000,0.075993,-0.663397,0.651043,0.803969,0.164178,0.011587,0.104015,0.791615,0.162889,0.033508,0.100000,0.785398,0.031717,-0.092991,-0.348142,-0.064182
13.740000,0.075993,-0.663397,0.651043,0.803969,0.164178,0.011587,0.104015,0.791615,0.163226,0.033877,0.100000,0.785398,0.032140,-0.090992,-0.347834,-0.064252
13.750000,0.079207,-0.661828,0.650997,0.802910,0.164281,0.012087,0.103879,0.792080,0.163567,0.034244,0.100000,0.785398,0.031641,-0.092054,-0.348367,-0.064563
13.760000,0.082392,-0.660196,0.650922,0.801812,0.164391,0.012584,0.103743,0.792538,0.163911,0.034606,0.100000,0.785398,0.031278,-0.092477,-0.348606,-0.064712
13.770000,0.085548,-0.658501,0.650814,0.800677,0.164508,0.013079,0.103607,0.792990,0.164259,0.034965,0.100000,0.785398,0.030817,-0.093442,-0.349018,-0.064976
13.780000,0.085548,-0.658501,0.650814,0.800677,0.164508,0.013079,0.103607,0.792990,0.164610,0.035321,0.100000,0.785398,0.031194,-0.091404,-0.348709,-0.065048
13.790000,0.088676,-0.656738,0.650670,0.799520,0.164630,0.013570,0.103470,0.793451,0.164965,0.035673,0.100000,0.785398,0.030753,-0.092481,-0.349197,-0.065444
13.800000,0.091779,-0.654902,0.650491,0.798328,0.164758,0.014059,0.103331,0.793917,0.165324,0.036022,0.100000,0.785398,0.030230,-0.093991,-0.349827,-0.065839
13.810000,0.094855,-0.652995,0.650281,0.797095,0.164894,0.014547,0.103192,0.794381,0.165686,0.036367,0.100000,0.785398,0.029772,-0.095021,-0.350256,-0.066066
13.820000,0.094855,-0.652995,0.650281,0.797095,0.164894,0.014547,0.103192,0.794381,0.166051,0.036708,0.100000,0.785398,0.030103,-0.092952,-0.349949,-0.066139
13.830000,0.097898,-0.651034,0.650042,0.795823,0.165037,0.015030,0.103054,0.794831,0.166420,0.037046,0.100000,0.785398,0.029703,-0.093442,-0.350141,-0.066225
13.840000,0.100908,-0.649015,0.649769,0.794522,0.165185,0.015510,0.102916,0.795277,0.166792,0.037379,0.100000,0.785398,0.029217,-0.094690,-0.350603,-0.066517
13.850000,0.103888,-0.646932,0.649461,0.793205,0.165338,0.015988,0.102777,0.795734,0.167167,0.037710,0.100000,0.785398,0.028765,-0.096098,-0.351158,-0.066945
13.860000,0.106832,-0.644796,0.649123,0.791858,0.165497,0.016461,0.102637,0.796185,0.167546,0.038036,0.100000,0.785398,0.028360,-0.096982,-0.351489,-0.067138
13.870000,0.109737,-0.642621,0.648762,0.790471,0.165661,0.016930,0.102500,0.796612,0.167928,0.038359,0.100000,0.785398,0.027974,-0.097273,-0.351550,-0.067098
13.880000,0.109737,-0.642621,0.648762,0.790471,0.165661,0.016930,0.102500,0.796612,0.168313,0.038678,0.100000,0.785398,0.028231,-0.095166,-0.351250,-0.067173
13.890000,0.112602,-0.640416,0.648375,0.789065,0.165830,0.017395,0.102365,0.797024,0.168702,0.038992,0.100000,0.785398,0.027835,-0.095635,-0.351388,-0.067281
13.900000,0.115427,-0.638179,0.647959,0.787658,0.166001,0.017855,0.102231,0.797438,0.169093,0.039304,0.100000,0.785398,0.027434,-0.096518,-0.351716,-0.067610
13.910000,0.118218,-0.635889,0.647512,0.786232,0.166177,0.018312,0.102095,0.797855,0.169488,0.039611,0.100000,0.785398,0.026938,-0.098241,-0.352350,-0.068012
13.920000,0.120977,-0.633536,0.647036,0.784770,0.166360,0.018766,0.101959,0.798270,0.169885,0.039914,0.100000,0.785398,0.026466,-0.099630,-0.352844,-0.068239
13.930000,0.123699,-0.631136,0.646534,0.783272,0.166549,0.019216,0.101824,0.798671,0.170286,0.040213,0.100000,0.785398,0.026042,-0.100434,-0.353069,-0.068273
13.940000,0.123699,-0.631136,0.646534,0.783272,0.166549,0.019216,0.101824,0.798671,0.170690,0.040508,0.100000,0.785398,0.026226,-0.098306,-0.352778,-0.068350
13.950000,0.126381,-0.628701,0.646006,0.781752,0.166743,0.019661,0.101690,0.799057,0.171096,0.040799,0.100000,0.785398,0.025818,-0.098961,-0.352929,-0.068420
13.960000,0.129026,-0.626219,0.645443,0.780220,0.166941,0.020103,0.101556,0.799444,0.171506,0.041086,0.100000,0.785398,0.025348,-0.100678,-0.353477,-0.068779
13.970000,0.131633,-0.623678,0.644845,0.778674,0.167144,0.020541,0.101421,0.799842,0.171918,0.041369,0.100000,0.785398,0.024893,-0.102397,-0.354050,-0.069149
13.980000,0.134202,-0.621090,0.644221,0.777095,0.167354,0.020975,0.101287,0.800226,0.172333,0.041648,0.100000,0.785398,0.024465,-0.103443,-0.354328,-0.069198
13.990000,0.134202,-0.621090,0.644221,0.777095,0.167354,0.020975,0.101287,0.800226,0.172751,0.041922,0.100000,0.785398,0.024589,-0.101306,-0.354048,-0.069276
14.000000,0.136731,-0.618472,0.643574,0.775482,0.167569,0.021405,0.101154,0.800584,0.173171,0.042193,0.100000,0.785398,0.024164,-0.101916,-0.354126,-0.069192
14.010000,0.139217,-0.615830,0.642899,0.773863,0.167787,0.021829,0.101024,0.800932,0.173595,0.042459,0.100000,0.785398,0.023747,-0.102726,-0.354289,-0.069314
14.020000,0.141665,-0.613143,0.642188,0.772242,0.168009,0.022250,0.100894,0.801288,0.174021,0.042721,0.100000,0.785398,0.023288,-0.104706,-0.354901,-0.069730
14.030000,0.144074,-0.610400,0.641446,0.770604,0.168237,0.022667,0.100762,0.801650,0.174449,0.042978,0.100000,0.785398,0.022836,-0.106624,-0.355506,-0.070047
14.040000,0.146443,-0.607614,0.640678,0.768928,0.168472,0.023079,0.100631,0.801993,0.174880,0.043232,0.100000,0.785398,0.022406,-0.107640,-0.355713,-0.069991
14.050000,0.146443,-0.607614,0.640678,0.768928,0.168472,0.023079,0.100631,0.801993,0.175314,0.043481,0.100000,0.785398,0.022457,-0.105506,-0.355448,-0.070069
14.060000,0.148771,-0.604802,0.639887,0.767225,0.168711,0.023488,0.100502,0.802311,0.175750,0.043726,0.100000,0.785398,0.022027,-0.106204,-0.355502,-0.069962
14.070000,0.151057,-0.601969,0.639067,0.765525,0.168954,0.023891,0.100375,0.802623,0.176188,0.043966,0.100000,0.785398,0.021604,-0.107311,-0.355734,-0.070134
14.080000,0.153310,-0.599088,0.638211,0.763817,0.169201,0.024291,0.100248,0.802939,0.176629,0.044202,0.100000,0.785398,0.021023,-0.109632,-0.356406,-0.070506
14.090000,0.155526,-0.596151,0.637321,0.762094,0.169454,0.024687,0.100119,0.803264,0.177072,0.044433,0.100000,0.785398,0.020627,-0.111562,-0.356960,-0.070779
14.100000,0.157694,-0.593180,0.636408,0.760340,0.169713,0.025079,0.099991,0.803568,0.177518,0.044660,0.100000,0.785398,0.020274,-0.112605,-0.357119,-0.070679
14.110000,0.159816,-0.590190,0.635472,0.758563,0.169976,0.025464,0.099867,0.803845,0.177965,0.044883,0.100000,0.785398,0.019892,-0.113345,-0.357131,-0.070531
14.120000,0.161894,-0.587185,0.634507,0.756794,0.170242,0.025845,0.099744,0.804116,0.178415,0.045101,0.100000,0.785398,0.019482,-0.114471,-0.357315,-0.070663
14.130000,0.163931,-0.584161,0.633514,0.755034,0.170511,0.026220,0.099622,0.804387,0.178867,0.045315,0.100000,0.785398,0.019059,-0.115978,-0.357675,-0.070906
14.140000,0.165928,-0.581118,0.632500,0.753263,0.170783,0.026591,0.099502,0.804644,0.179322,0.045524,0.100000,0.785398,0.018632,-0.117206,-0.357914,-0.070937
14.150000,0.167884,-0.578059,0.631466,0.751471,0.171060,0.026957,0.099383,0.804878,0.179778,0.045728,0.100000,0.785398,0.018214,-0.118095,-0.357994,-0.070813
14.160000,0.169800,-0.574984,0.630408,0.749677,0.171339,0.027319,0.099267,0.805100,0.180236,0.045928,0.100000,0.785398,0.017803,-0.119249,-0.358177,-0.070851
14.170000,0.171676,-0.571892,0.629324,0.747891,0.171621,0.027675,0.099151,0.805323,0.180696,0.046123,0.100000,0.785398,0.017394,-0.120718,-0.358495,-0.071041
14.180000,0.173510,-0.568782,0.628218,0.746103,0.171906,0.028027,0.099037,0.805538,0.181159,0.046314,0.100000,0.785398,0.016985,-0.122067,-0.358757,-0.071111
14.190000,0.175304,-0.565656,0.627091,0.744298,0.172196,0.028374,0.098924,0.805733,0.181623,0.046500,0.100000,0.785398,0.016573,-0.123248,-0.358932,-0.071040
14.200000,0.175304,-0.565656,0.627091,0.744298,0.172196,0.028374,0.098924,0.805733,0.182089,0.046682,0.100000,0.785398,0.016446,-0.121180,-0.358723,-0.071118
14.210000,0.177059,-0.562516,0.625942,0.742489,0.172488,0.028717,0.098813,0.805915,0.182556,0.046858,0.100000,0.785398,0.016030,-0.122392,-0.358901,-0.071104
14.220000,0.178773,-0.559360,0.624768,0.740685,0.172783,0.029054,0.098703,0.806092,0.183026,0.047031,0.100000,0.785398,0.015615,-0.123711,-0.359124,-0.071188
14.230000,0.180445,-0.556172,0.623564,0.738877,0.173083,0.029386,0.098593,0.806268,0.183497,0.047198,0.100000,0.785398,0.015242,-0.125893,-0.359632,-0.071378
14.240000,0.180445,-0.556172,0.623564,0.738877,0.173083,0.029386,0.098593,0.806268,0.183970,0.047361,0.100000,0.785398,0.015072,-0.123851,-0.359435,-0.071456
14.250000,0.182075,-0.552941,0.622328,0.737058,0.173389,0.029714,0.098483,0.806445,0.184444,0.047519,0.100000,0.785398,0.014685,-0.125856,-0.359885,-0.071568
14.260000,0.183662,-0.549681,0.621067,0.735222,0.173699,0.030037,0.098373,0.806608,0.184920,0.047672,0.100000,0.785398,0.014283,-0.127313,-0.360097,-0.071493
14.270000,0.185213,-0.546368,0.619769,0.733379,0.174016,0.030355,0.098262,0.806780,0.185397,0.047820,0.100000,0.785398,0.013800,-0.130324,-0.360864,-0.071810
14.280000,0.186723,-0.543006,0.618435,0.731528,0.174339,0.030670,0.098150,0.806957,0.185876,0.047964,0.100000,0.785398,0.013463,-0.132302,-0.361249,-0.071897
14.290000,0.186723,-0.543006,0.618435,0.731528,0.174339,0.030670,0.098150,0.806957,0.186357,0.048103,0.100000,0.785398,0.013239,-0.130299,-0.361071,-0.071974
14.300000,0.188187,-0.539629,0.617079,0.729653,0.174666,0.030978,0.098040,0.807104,0.186838,0.048237,0.100000,0.785398,0.012904,-0.131329,-0.361039,-0.071669
14.310000,0.189607,-0.536250,0.615700,0.727773,0.174998,0.031281,0.097935,0.807224,0.187321,0.048366,0.100000,0.785398,0.012522,-0.132244,-0.360961,-0.071439
14.320000,0.190982,-0.532851,0.614286,0.725913,0.175333,0.031578,0.097830,0.807348,0.187806,0.048490,0.100000,0.785398,0.012190,-0.134503,-0.361395,-0.071678
14.330000,0.192313,-0.529417,0.612837,0.724067,0.175671,0.031870,0.097724,0.807487,0.188291,0.048610,0.100000,0.785398,0.011843,-0.137062,-0.361997,-0.071987
14.340000,0.192313,-0.529417,0.612837,0.724067,0.175671,0.031870,0.097724,0.807487,0.188778,0.048724,0.100000,0.785398,0.011566,-0.135105,-0.361837,-0.072063
14.350000,0.193603,-0.525957,0.611366,0.722200,0.176015,0.032157,0.097619,0.807609,0.189266,0.048834,0.100000,0.785398,0.011166,-0.136792,-0.362077,-0.071922
14.360000,0.194850,-0.522468,0.609869,0.720306,0.176366,0.032438,0.097516,0.807706,0.189755,0.048939,0.100000,0.785398,0.010841,-0.138667,-0.362301,-0.071711
14.370000,0.194850,-0.522468,0.609869,0.720306,0.176366,0.032438,0.097516,0.807706,0.190244,0.049039,0.100000,0.785398,0.010534,-0.136738,-0.362151,-0.071787
14.380000,0.196052,-0.518951,0.608336,0.718420,0.176721,0.032714,0.097412,0.807806,0.190735,0.049134,0.100000,0.785398,0.010185,-0.138928,-0.362527,-0.071903
14.390000,0.197213,-0.515413,0.606773,0.716552,0.177079,0.032984,0.097309,0.807912,0.191227,0.049224,0.100000,0.785398,0.009808,-0.140889,-0.362829,-0.072020
14.400000,0.198330,-0.511848,0.605181,0.714671,0.177442,0.033249,0.097207,0.808004,0.191720,0.049310,0.100000,0.785398,0.009507,-0.143206,-0.363207,-0.071968
14.410000,0.199402,-0.508255,0.603560,0.712777,0.177812,0.033508,0.097106,0.808082,0.192213,0.049390,0.100000,0.785398,0.009179,-0.145229,-0.363481,-0.071867
14.420000,0.199402,-0.508255,0.603560,0.712777,0.177812,0.033508,0.097106,0.808082,0.192708,0.049465,0.100000,0.785398,0.008822,-0.143355,-0.363351,-0.071941
14.430000,0.200433,-0.504646,0.601911,0.710888,0.178185,0.033762,0.097007,0.808154,0.193203,0.049536,0.100000,0.785398,0.008450,-0.145195,-0.363561,-0.071896
14.440000,0.201420,-0.501014,0.600231,0.709005,0.178562,0.034010,0.096908,0.808222,0.193698,0.049601,0.100000,0.785398,0.008171,-0.147561,-0.363923,-0.071940
14.450000,0.202362,-0.497357,0.598520,0.707123,0.178945,0.034252,0.096809,0.808286,0.194195,0.049662,0.100000,0.785398,0.007862,-0.149740,-0.364233,-0.071933
14.460000,0.203263,-0.493686,0.596784,0.705238,0.179331,0.034488,0.096712,0.808336,0.194691,0.049717,0.100000,0.785398,0.007511,-0.151639,-0.364441,-0.071811
14.470000,0.204127,-0.490012,0.595027,0.703356,0.179721,0.034720,0.096617,0.808371,0.195189,0.049768,0.100000,0.785398,0.007136,-0.153142,-0.364489,-0.071628
14.480000,0.204955,-0.486340,0.593248,0.701486,0.180112,0.034946,0.096524,0.808394,0.195687,0.049814,0.100000,0.785398,0.006757,-0.154872,-0.364635,-0.071548
14.490000,0.204955,-0.486340,0.593248,0.701486,0.180112,0.034946,0.096524,0.808394,0.196185,0.049854,0.100000,0.785398,0.006334,-0.153084,-0.364532,-0.071620
14.500000,0.205748,-0.482671,0.591448,0.699634,0.180506,0.035167,0.096433,0.808411,0.196684,0.049890,0.100000,0.785398,0.005956,-0.154799,-0.364679,-0.071572
14.510000,0.206505,-0.479005,0.589630,0.697791,0.180901,0.035383,0.096344,0.808416,0.197183,0.049921,0.100000,0.785398,0.005584,-0.156595,-0.364861,-0.071481
14.520000,0.207226,-0.475312,0.587781,0.695947,0.181301,0.035595,0.096255,0.808416,0.197682,0.049946,0.100000,0.785398,0.005226,-0.159600,-0.365400,-0.071550
14.530000,0.207910,-0.471573,0.585895,0.694102,0.181707,0.035801,0.096164,0.808424,0.198182,0.049967,0.100000,0.785398,0.004883,-0.162346,-0.365874,-0.071603
14.540000,0.208551,-0.467824,0.583989,0.692259,0.182117,0.036002,0.096074,0.808424,0.198682,0.049983,0.100000,0.785398,0.004647,-0.164057,-0.365995,-0.071431
14.550000,0.209149,-0.464094,0.582070,0.690419,0.182529,0.036195,0.095988,0.808395,0.199182,0.049993,0.100000,0.785398,0.004381,-0.165039,-0.365793,-0.071046
14.560000,0.209708,-0.460385,0.580135,0.688597,0.182942,0.036383,0.095906,0.808348,0.199681,0.049999,0.100000,0.785398,0.004062,-0.166543,-0.365802,-0.070876
